Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,18.0,14.5,50,SSE,15 8,30 16,1022.1,0.0,2024-12-26
11:00 pm,18.6,14.8,49,SSE,17 9,32 17,1022.0,0.0,2024-12-26
10:30 pm,19.0,16.4,54,SSE,13 7,22 12,1021.9,0.0,2024-12-26
10:00 pm,19.1,17.4,60,SSE,11 6,19 10,1021.9,0.0,2024-12-26
9:30 pm,19.2,17.7,63,SSE,11 6,20 11,1021.7,0.0,2024-12-26
9:00 pm,19.3,17.6,64,SSE,13 7,22 12,1021.6,0.0,2024-12-26
8:30 pm,19.3,16.7,63,SSE,17 9,30 16,1021.5,0.0,2024-12-26
8:00 pm,19.6,17.3,61,SSE,15 8,28 15,1021.1,0.0,2024-12-26
7:30 pm,19.9,16.6,56,SSE,19 10,32 17,1020.7,0.0,2024-12-26
7:00 pm,20.4,17.8,54,SSE,15 8,33 18,1020.4,0.0,2024-12-26
6:30 pm,21.1,18.2,52,S,17 9,39 21,1020.2,0.0,2024-12-26
6:00 pm,21.4,17.9,51,S,20 11,39 21,1020.0,0.0,2024-12-26
5:30 pm,21.7,17.4,50,S,24 13,41 22,1019.8,0.0,2024-12-26
5:00 pm,22.3,18.4,44,S,20 11,33 18,1019.8,0.0,2024-12-26
4:30 pm,21.9,17.0,46,S,26 14,41 22,1019.8,0.0,2024-12-26
