Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,13.6,9.2,62,N,19 10,28 15,1005.4,0.2,2024-12-29
6:30 am,13.0,10.5,64,N,9 5,15 8,1005.3,0.2,2024-12-29
6:00 am,12.9,8.2,63,N,20 11,30 16,1004.9,0.2,2024-12-29
5:30 am,12.8,9.4,63,N,13 7,20 11,1005.3,0.2,2024-12-29
5:00 am,13.0,8.5,63,N,19 10,28 15,1005.2,0.2,2024-12-29
4:30 am,12.9,8.8,63,N,17 9,28 15,1005.4,0.2,2024-12-29
4:00 am,12.9,7.8,62,N,22 12,35 19,1005.6,0.2,2024-12-29
3:30 am,12.8,7.7,63,N,22 12,35 19,1005.7,0.2,2024-12-29
3:00 am,12.8,7.7,63,N,22 12,35 19,1006.0,0.2,2024-12-29
2:30 am,12.8,8.1,64,N,20 11,35 19,1006.3,0.2,2024-12-29
2:00 am,12.8,7.7,64,NNW,22 12,32 17,1006.3,0.2,2024-12-29
1:30 am,12.9,8.4,63,NNW,19 10,32 17,1006.5,0.2,2024-12-29
1:00 am,13.1,8.3,61,NNW,20 11,30 16,1006.3,0.2,2024-12-29
12:30 am,13.4,8.7,58,N,19 10,28 15,1006.7,0.2,2024-12-29
12:00 am,13.7,8.8,56,N,20 11,30 16,1006.6,0.2,2024-12-29
