Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.7,10.2,67,SSW,9 5,24 13,1012.0,0.0,2024-01-21
11:00 pm,13.0,10.1,65,S,11 6,17 9,1011.6,0.0,2024-01-21
10:30 pm,13.3,10.3,62,S,11 6,15 8,1011.3,0.0,2024-01-21
10:00 pm,13.3,10.8,64,SSW,9 5,20 11,1011.1,0.0,2024-01-21
9:30 pm,13.5,9.9,64,SSW,15 8,26 14,1010.9,0.0,2024-01-21
9:00 pm,13.7,10.8,70,SSW,13 7,22 12,1010.4,0.0,2024-01-21
8:30 pm,13.9,12.4,74,SE,7 4,13 7,1009.9,0.0,2024-01-21
8:00 pm,13.5,10.2,78,SSE,17 9,20 11,1009.4,0.0,2024-01-21
7:30 pm,13.9,11.8,77,SSW,11 6,28 15,1008.7,0.0,2024-01-21
7:00 pm,13.4,9.4,82,SSW,22 12,35 19,1008.1,0.0,2024-01-21
6:30 pm,13.0,9.7,87,SSW,19 10,32 17,1007.6,0.0,2024-01-21
6:00 pm,13.3,6.0,82,SSW,39 21,57 31,1006.8,0.0,2024-01-21
5:30 pm,14.1,9.4,87,SSW,28 15,46 25,1007.0,0.0,2024-01-21
5:01 pm,14.4,8.3,78,SSW,33 18,52 28,1006.6,0.0,2024-01-21
5:00 pm,14.4,8.0,78,SSW,35 19,52 28,1006.5,0.0,2024-01-21
4:41 pm,15.7,10.2,71,SSW,30 16,52 28,1006.5,0.0,2024-01-21
4:30 pm,15.9,11.0,74,SSW,28 15,43 23,1006.2,0.0,2024-01-21
4:19 pm,15.9,10.9,72,SSW,28 15,48 26,1006.3,0.0,2024-01-21
4:00 pm,16.8,12.6,69,SE,24 13,39 21,1006.0,0.0,2024-01-21
3:30 pm,17.9,15.0,59,S,15 8,24 13,1005.8,0.0,2024-01-21
3:00 pm,17.3,15.3,62,S,11 6,22 12,1005.7,0.0,2024-01-21
2:30 pm,16.8,14.8,64,SSE,11 6,17 9,1005.7,0.0,2024-01-21
2:00 pm,16.6,13.5,66,SE,17 9,22 12,1005.8,0.0,2024-01-21
1:30 pm,15.8,12.7,70,SSE,17 9,28 15,1005.8,0.0,2024-01-21
1:00 pm,15.2,13.4,82,SSE,13 7,22 12,1006.0,0.0,2024-01-21
12:30 pm,15.0,12.4,83,SSW,17 9,24 13,1006.1,0.0,2024-01-21
12:00 pm,16.5,14.3,69,SE,13 7,20 11,1005.8,0.0,2024-01-21
11:30 am,16.3,13.8,71,SSE,15 8,17 9,1005.6,0.0,2024-01-21
11:00 am,16.4,14.6,70,SE,11 6,15 8,1005.4,0.0,2024-01-21
10:30 am,16.3,13.3,69,ESE,17 9,20 11,1005.4,0.0,2024-01-21
10:00 am,16.6,14.5,71,E,13 7,19 10,1005.1,0.0,2024-01-21
9:30 am,17.0,15.3,68,ESE,11 6,15 8,1005.2,0.0,2024-01-21
9:00 am,16.5,14.0,71,S,15 8,24 13,1005.2,0.0,2024-01-21
8:30 am,15.9,13.5,75,SE,15 8,22 12,1005.0,0.0,2024-01-21
8:00 am,15.3,13.7,78,SSW,11 6,17 9,1005.4,0.0,2024-01-21
7:30 am,14.9,13.7,80,SSE,9 5,13 7,1005.0,0.0,2024-01-21
7:00 am,14.4,13.7,82,SSW,6 3,11 6,1004.9,0.0,2024-01-21
6:30 am,14.1,13.8,83,SW,4 2,7 4,1004.6,0.0,2024-01-21
6:00 am,14.1,12.8,84,SW,9 5,13 7,1004.3,0.0,2024-01-21
5:30 am,13.4,11.6,85,WSW,11 6,15 8,1004.1,0.0,2024-01-21
5:00 am,13.3,12.2,85,W,7 4,11 6,1004.2,0.0,2024-01-21
4:30 am,13.5,12.1,85,W,9 5,13 7,1003.9,0.0,2024-01-21
4:00 am,13.5,12.5,85,SW,7 4,9 5,1003.8,0.0,2024-01-21
3:30 am,13.8,12.8,84,WSW,7 4,9 5,1004.0,0.0,2024-01-21
3:00 am,14.0,13.1,84,SW,7 4,9 5,1004.0,0.0,2024-01-21
2:30 am,14.2,12.9,83,WSW,9 5,9 5,1004.3,0.0,2024-01-21
2:00 am,14.7,13.9,82,WSW,7 4,9 5,1004.5,0.0,2024-01-21
1:30 am,14.8,14.2,82,WSW,6 3,7 4,1004.6,0.0,2024-01-21
1:00 am,15.0,14.1,79,SSW,7 4,9 5,1004.7,0.0,2024-01-21
12:30 am,15.5,14.6,76,SSW,7 4,11 6,1004.8,0.0,2024-01-21
12:00 am,16.0,15.3,74,SSW,6 3,9 5,1005.0,0.0,2024-01-21
