Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,10.9,4.5,69,SW,28 15,41 22,1015.8,0.2,2024-01-22
6:30 am,10.3,5.7,77,SW,20 11,28 15,1015.7,0.2,2024-01-22
6:00 am,10.4,5.9,75,SSW,19 10,26 14,1015.0,0.0,2024-01-22
5:30 am,10.4,6.6,74,SSW,15 8,19 10,1014.6,0.0,2024-01-22
5:00 am,9.9,6.5,76,SW,13 7,19 10,1014.4,0.0,2024-01-22
4:30 am,10.3,6.8,72,SW,13 7,17 9,1013.7,0.0,2024-01-22
4:00 am,10.7,6.0,72,SW,20 11,26 14,1013.4,0.0,2024-01-22
3:30 am,11.0,5.9,71,SW,22 12,32 17,1013.3,0.0,2024-01-22
3:00 am,11.3,7.6,72,SSW,15 8,20 11,1013.4,0.0,2024-01-22
2:30 am,10.9,7.3,76,SW,15 8,20 11,1013.2,0.0,2024-01-22
2:00 am,11.6,9.3,75,S,9 5,19 10,1013.0,0.0,2024-01-22
1:30 am,11.8,8.9,71,S,11 6,13 7,1012.9,0.0,2024-01-22
1:00 am,11.7,10.1,70,SSW,4 2,9 5,1012.7,0.0,2024-01-22
12:30 am,12.2,8.5,67,SSW,15 8,26 14,1012.5,0.0,2024-01-22
12:00 am,12.5,8.1,67,SSW,19 10,33 18,1012.2,0.0,2024-01-22
