Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.2,7.6,96,CALM,0 0,0 0,1028.7,0.0,2025-08-12
11:00 pm,8.3,7.7,95,CALM,0 0,0 0,1028.8,0.0,2025-08-12
10:30 pm,8.6,8.1,94,CALM,0 0,0 0,1028.7,0.0,2025-08-12
10:00 pm,8.9,8.3,89,CALM,0 0,0 0,1028.7,0.0,2025-08-12
9:30 pm,9.9,9.0,87,E,2 1,7 4,1028.7,0.0,2025-08-12
9:00 pm,10.4,8.9,87,ESE,6 3,9 5,1028.4,0.0,2025-08-12
8:30 pm,10.3,8.8,88,SE,6 3,9 5,1028.1,0.0,2025-08-12
8:00 pm,10.3,8.8,89,SE,6 3,7 4,1027.9,0.0,2025-08-12
7:30 pm,10.7,9.7,89,SSE,4 2,6 3,1027.8,0.0,2025-08-12
7:00 pm,11.4,10.5,87,S,4 2,9 5,1027.5,0.0,2025-08-12
6:30 pm,12.0,10.2,84,SSW,9 5,13 7,1027.2,0.0,2025-08-12
6:00 pm,12.3,10.4,81,SW,9 5,17 9,1026.9,0.0,2025-08-12
