Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,30.4,28.3,28,ESE,11 6,17 9,1015.4,0.0,2024-03-08
11:00 pm,30.6,28.2,28,E,13 7,22 12,1015.5,0.0,2024-03-08
10:30 pm,30.5,28.2,29,E,13 7,24 13,1015.8,0.0,2024-03-08
10:00 pm,30.7,28.1,29,E,15 8,22 12,1015.8,0.0,2024-03-08
9:30 pm,29.8,28.8,30,ESE,6 3,13 7,1016.0,0.0,2024-03-08
9:00 pm,30.3,29.1,29,SSE,7 4,9 5,1015.8,0.0,2024-03-08
8:30 pm,31.4,29.4,27,ESE,11 6,17 9,1015.5,0.0,2024-03-08
8:00 pm,31.9,30.2,28,SE,11 6,17 9,1015.3,0.0,2024-03-08
7:30 pm,33.1,31.9,27,SE,9 5,17 9,1015.1,0.0,2024-03-08
7:00 pm,34.4,33.2,25,SSW,9 5,17 9,1015.0,0.0,2024-03-08
