Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,14.7,14.5,89,S,6 3,11 6,1011.9,2.0,2023-03-01
6:52 am,15.1,14.5,84,S,7 4,13 7,1011.9,2.0,2023-03-01
6:30 am,15.3,14.2,74,W,7 4,15 8,1011.7,2.0,2023-03-01
6:00 am,16.2,14.9,63,SSE,6 3,11 6,1011.4,2.0,2023-03-01
5:30 am,16.1,14.6,63,SSE,7 4,11 6,1011.5,2.0,2023-03-01
5:00 am,16.4,14.6,63,S,9 5,22 12,1011.3,2.0,2023-03-01
4:30 am,16.3,15.0,66,SSW,7 4,17 9,1011.2,2.0,2023-03-01
4:00 am,16.1,14.8,66,S,7 4,22 12,1011.3,2.0,2023-03-01
3:30 am,16.2,14.8,65,SW,7 4,15 8,1011.4,2.0,2023-03-01
3:00 am,16.4,14.5,62,S,9 5,20 11,1011.6,2.0,2023-03-01
2:30 am,16.3,15.1,68,SSW,7 4,20 11,1011.6,2.0,2023-03-01
2:00 am,16.2,15.4,71,S,6 3,11 6,1012.0,2.0,2023-03-01
1:30 am,15.1,15.4,82,N,2 1,7 4,1012.3,1.8,2023-03-01
1:00 am,14.9,15.6,84,CALM,0 0,6 3,1012.5,1.8,2023-03-01
12:30 am,14.9,15.5,83,CALM,0 0,6 3,1012.7,1.8,2023-03-01
12:00 am,14.8,15.0,82,SE,2 1,6 3,1012.7,1.8,2023-03-01
