Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.8,12.2,72,SSE,7 4,13 7,1020.5,0.2,2023-03-31
11:00 pm,14.3,12.4,70,SSE,9 5,15 8,1020.4,0.2,2023-03-31
10:30 pm,14.8,12.6,70,S,11 6,17 9,1020.3,0.2,2023-03-31
10:00 pm,15.0,13.2,70,S,9 5,13 7,1020.2,0.2,2023-03-31
9:30 pm,15.5,13.7,67,S,9 5,17 9,1020.0,0.2,2023-03-31
9:00 pm,15.8,13.6,66,S,11 6,17 9,1019.6,0.2,2023-03-31
8:30 pm,16.0,14.3,67,S,9 5,15 8,1019.2,0.2,2023-03-31
8:00 pm,16.3,14.7,67,S,9 5,20 11,1018.7,0.2,2023-03-31
7:30 pm,16.7,15.1,66,SSE,9 5,17 9,1018.3,0.2,2023-03-31
7:00 pm,17.2,14.9,65,SSE,13 7,20 11,1018.0,0.2,2023-03-31
