Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.7,13.3,71,WNW,20 11,35 19,1005.2,6.2,2023-09-02
11:00 pm,16.5,14.0,76,WNW,17 9,39 21,1005.6,6.2,2023-09-02
10:30 pm,16.0,14.0,81,WNW,15 8,28 15,1006.0,6.2,2023-09-02
10:00 pm,15.3,13.9,88,WNW,13 7,26 14,1006.4,6.2,2023-09-02
9:30 pm,15.3,14.2,93,WNW,13 7,28 15,1007.2,5.8,2023-09-02
9:00 pm,15.5,15.0,96,W,11 6,24 13,1007.4,5.6,2023-09-02
8:30 pm,15.3,13.8,93,NW,15 8,30 16,1008.2,5.4,2023-09-02
8:00 pm,16.0,14.6,84,NW,13 7,26 14,1008.0,3.2,2023-09-02
7:30 pm,15.9,15.3,85,WNW,9 5,19 10,1008.4,3.0,2023-09-02
7:00 pm,16.4,15.7,81,NW,9 5,17 9,1008.7,2.6,2023-09-02
6:30 pm,16.0,15.5,87,NNW,9 5,22 12,1008.9,2.6,2023-09-02
6:00 pm,15.6,14.9,92,NW,11 6,22 12,1009.1,2.6,2023-09-02
5:30 pm,15.4,13.8,91,NW,15 8,32 17,1009.5,2.6,2023-09-02
5:00 pm,15.9,15.1,88,NNW,11 6,19 10,1009.6,2.2,2023-09-02
4:30 pm,16.1,14.6,88,NW,15 8,32 17,1009.6,2.2,2023-09-02
4:00 pm,16.1,15.6,93,NW,11 6,24 13,1010.1,2.2,2023-09-02
3:30 pm,16.2,15.2,91,NW,13 7,26 14,1010.3,1.8,2023-09-02
3:00 pm,15.7,14.0,93,WNW,17 9,33 18,1010.8,1.8,2023-09-02
2:30 pm,16.0,15.4,91,NW,11 6,22 12,1011.0,1.0,2023-09-02
2:00 pm,16.0,14.4,88,W,15 8,28 15,1011.5,0.8,2023-09-02
1:30 pm,16.8,15.2,83,NW,15 8,35 19,1011.8,0.0,2023-09-02
1:00 pm,18.6,16.7,65,WNW,13 7,33 18,1012.0,0.0,2023-09-02
12:30 pm,18.7,16.1,55,NW,13 7,26 14,1012.5,0.0,2023-09-02
12:00 pm,19.7,16.3,55,NW,19 10,37 20,1012.8,0.0,2023-09-02
11:30 am,19.1,16.0,57,NW,17 9,32 17,1013.3,0.0,2023-09-02
11:00 am,18.3,16.2,57,NW,11 6,20 11,1013.7,0.0,2023-09-02
10:30 am,18.4,15.7,54,W,13 7,22 12,1013.8,0.0,2023-09-02
10:00 am,18.0,15.1,52,W,13 7,26 14,1013.9,0.0,2023-09-02
9:30 am,18.0,16.1,56,W,9 5,19 10,1013.9,0.0,2023-09-02
9:00 am,17.4,15.2,59,W,11 6,22 12,1014.1,6.4,2023-09-02
8:30 am,17.3,15.9,61,NW,7 4,17 9,1013.8,6.4,2023-09-02
8:00 am,17.1,16.3,68,N,6 3,9 5,1013.7,6.4,2023-09-02
7:30 am,15.4,14.5,74,SW,6 3,9 5,1013.7,6.4,2023-09-02
7:00 am,14.2,15.0,90,CALM,0 0,0 0,1013.9,6.4,2023-09-02
6:30 am,14.4,15.1,87,CALM,0 0,0 0,1013.9,6.2,2023-09-02
6:00 am,14.1,13.9,86,WSW,4 2,13 7,1013.9,6.2,2023-09-02
5:30 am,13.1,13.3,84,CALM,0 0,0 0,1013.6,6.2,2023-09-02
5:00 am,13.7,13.9,82,CALM,0 0,4 2,1013.6,6.2,2023-09-02
4:30 am,13.4,13.7,84,CALM,0 0,0 0,1013.7,6.2,2023-09-02
