Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
2:00 pm,28.3,27.9,44,E,11 6,20 11,1011.6,0.0,2024-03-12
1:30 pm,28.0,27.8,46,NE,11 6,26 14,1012.1,0.0,2024-03-12
1:00 pm,27.6,27.2,47,E,11 6,20 11,1012.5,0.0,2024-03-12
12:30 pm,26.7,25.5,49,E,15 8,24 13,1012.9,0.0,2024-03-12
12:00 pm,27.1,26.4,49,E,13 7,28 15,1013.2,0.0,2024-03-12
11:30 am,25.3,24.2,54,E,15 8,22 12,1013.7,0.0,2024-03-12
11:00 am,24.5,23.5,54,ENE,13 7,28 15,1014.2,0.0,2024-03-12
10:30 am,24.5,23.9,58,ENE,13 7,22 12,1014.5,0.0,2024-03-12
10:00 am,23.6,22.6,57,NE,13 7,24 13,1014.6,0.0,2024-03-12
9:30 am,22.7,21.4,56,ENE,13 7,24 13,1014.9,0.0,2024-03-12
9:00 am,22.3,22.0,57,E,7 4,17 9,1015.1,0.0,2024-03-12
8:30 am,21.4,19.7,57,ENE,13 7,22 12,1014.9,0.0,2024-03-12
8:00 am,20.7,19.1,60,ENE,13 7,24 13,1014.8,0.0,2024-03-12
7:30 am,20.3,18.7,62,ENE,13 7,24 13,1014.9,0.0,2024-03-12
7:00 am,19.8,19.1,66,ENE,9 5,20 11,1014.8,0.0,2024-03-12
6:30 am,19.6,17.9,64,ENE,13 7,30 16,1014.6,0.0,2024-03-12
6:00 am,19.5,17.8,64,ENE,13 7,24 13,1014.6,0.0,2024-03-12
5:30 am,19.4,17.2,63,ENE,15 8,28 15,1014.6,0.0,2024-03-12
5:00 am,19.3,16.6,62,ENE,17 9,32 17,1014.6,0.0,2024-03-12
4:30 am,19.1,18.0,63,ENE,9 5,24 13,1014.6,0.0,2024-03-12
4:00 am,18.8,16.8,63,ENE,13 7,20 11,1014.7,0.0,2024-03-12
3:30 am,18.8,16.8,62,ENE,13 7,22 12,1014.8,0.0,2024-03-12
3:00 am,18.8,17.2,62,ENE,11 6,20 11,1014.9,0.0,2024-03-12
2:30 am,18.9,17.6,61,ENE,9 5,19 10,1015.0,0.0,2024-03-12
2:00 am,19.2,17.8,59,ENE,9 5,19 10,1015.1,0.0,2024-03-12
1:30 am,19.6,17.9,58,ENE,11 6,24 13,1015.4,0.0,2024-03-12
1:00 am,20.2,18.4,55,ENE,11 6,20 11,1015.4,0.0,2024-03-12
12:30 am,20.7,18.9,53,E,11 6,26 14,1015.4,0.0,2024-03-12
12:00 am,21.5,19.5,49,NE,11 6,24 13,1015.3,0.0,2024-03-12
