Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,20.3,23.1,96,WNW,4 2,–,1016.6,3.2,2024-03-19
6:30 am,20.2,22.9,96,WNW,4 2,–,1016.2,3.2,2024-03-19
6:00 am,20.1,22.2,96,W,7 4,–,1015.9,3.2,2024-03-19
5:30 am,20.3,22.5,96,WNW,7 4,–,1015.8,3.2,2024-03-19
5:00 am,20.3,23.1,96,WNW,4 2,–,1015.6,3.2,2024-03-19
4:30 am,20.3,23.1,96,NNW,4 2,–,1015.6,3.2,2024-03-19
4:00 am,20.4,23.2,96,N,4 2,–,1015.5,2.8,2024-03-19
3:30 am,20.3,23.4,96,NNW,2 1,–,1015.6,1.6,2024-03-19
3:00 am,20.2,23.3,96,NNW,2 1,–,1015.9,1.6,2024-03-19
2:30 am,20.3,23.5,97,NNW,2 1,–,1016.1,1.6,2024-03-19
2:00 am,20.0,22.6,96,N,4 2,–,1016.1,1.6,2024-03-19
1:30 am,20.2,22.4,96,NW,7 4,–,1016.0,1.6,2024-03-19
1:00 am,20.4,22.8,96,N,6 3,–,1016.3,1.6,2024-03-19
12:30 am,20.8,22.8,95,N,9 5,–,1016.3,1.6,2024-03-19
12:00 am,20.9,23.0,95,NW,9 5,–,1016.2,1.6,2024-03-19
