Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.9,15.0,80,E,9 5,11 6,1018.7,0.0,2024-03-16
11:00 pm,15.9,15.4,80,SE,7 4,13 7,1018.9,0.0,2024-03-16
10:30 pm,15.5,15.0,80,E,6 3,9 5,1019.0,0.0,2024-03-16
10:20 pm,15.6,14.6,80,E,9 5,13 7,1019.2,0.0,2024-03-16
10:00 pm,15.5,14.0,79,ENE,11 6,15 8,1019.2,0.0,2024-03-16
9:30 pm,15.7,13.4,78,ENE,15 8,24 13,1019.3,0.0,2024-03-16
9:00 pm,16.2,14.0,76,ENE,15 8,20 11,1019.3,0.0,2024-03-16
8:30 pm,16.6,14.8,74,ENE,13 7,19 10,1018.8,0.0,2024-03-16
8:00 pm,16.9,13.8,74,E,20 11,28 15,1018.3,0.0,2024-03-16
7:30 pm,17.3,13.7,70,E,22 12,28 15,1018.1,0.0,2024-03-16
