Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.6,17.1,85,SSE,4 2,7 4,1013.4,0.0,2023-12-14
11:00 pm,16.4,16.9,85,SSW,4 2,7 4,1013.5,0.0,2023-12-14
10:30 pm,16.5,16.7,86,S,6 3,11 6,1013.5,0.0,2023-12-14
10:00 pm,16.5,16.1,86,S,9 5,11 6,1013.3,0.0,2023-12-14
9:30 pm,16.6,16.6,86,SSW,7 4,15 8,1013.1,0.0,2023-12-14
9:00 pm,16.9,16.2,85,SW,11 6,17 9,1013.1,0.0,2023-12-14
8:30 pm,17.0,16.5,82,SW,9 5,15 8,1012.8,0.0,2023-12-14
8:00 pm,17.4,16.6,80,SW,11 6,19 10,1012.8,0.0,2023-12-14
7:30 pm,18.7,18.1,77,SSW,11 6,19 10,1012.7,0.0,2023-12-14
7:00 pm,18.7,17.3,76,WSW,15 8,26 14,1012.5,0.0,2023-12-14
