Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,11.0,8.5,91,N,13 7,19 10,1011.8,2.2,2023-05-28
5:30 am,11.0,8.8,89,N,11 6,19 10,1011.8,1.6,2023-05-28
5:00 am,11.0,8.0,88,N,15 8,20 11,1011.7,1.2,2023-05-28
4:30 am,11.0,8.3,87,N,13 7,17 9,1011.9,1.0,2023-05-28
4:00 am,11.2,8.0,84,N,15 8,24 13,1012.1,0.6,2023-05-28
3:30 am,11.3,8.1,82,N,15 8,22 12,1012.5,0.6,2023-05-28
3:00 am,11.2,8.4,83,N,13 7,22 12,1012.9,0.4,2023-05-28
2:30 am,11.1,7.5,83,N,17 9,24 13,1013.0,0.4,2023-05-28
2:00 am,11.0,7.4,83,N,17 9,28 15,1013.3,0.4,2023-05-28
1:30 am,11.5,7.7,76,N,17 9,26 14,1013.7,0.0,2023-05-28
1:00 am,12.0,7.9,67,N,17 9,24 13,1013.8,0.0,2023-05-28
12:30 am,12.2,8.0,65,N,17 9,24 13,1014.3,0.0,2023-05-28
12:00 am,12.3,8.1,64,N,17 9,24 13,1014.4,0.0,2023-05-28
