Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.7,16.6,81,SW,13 7,20 11,1017.7,0.0,2023-09-22
11:00 pm,17.9,17.5,84,SW,11 6,19 10,1017.7,0.0,2023-09-22
10:30 pm,18.0,18.0,84,SW,9 5,13 7,1017.8,0.0,2023-09-22
10:00 pm,18.1,17.8,84,SW,11 6,19 10,1017.8,0.0,2023-09-22
9:30 pm,18.2,17.5,84,WSW,13 7,22 12,1017.6,0.0,2023-09-22
9:00 pm,18.2,18.5,87,SW,9 5,19 10,1017.3,0.0,2023-09-22
8:30 pm,17.9,18.2,88,SW,9 5,15 8,1017.1,0.0,2023-09-22
8:00 pm,18.0,18.6,87,SSW,7 4,9 5,1016.8,0.0,2023-09-22
7:30 pm,18.4,17.9,86,SSW,13 7,19 10,1016.6,0.0,2023-09-22
7:00 pm,18.5,18.3,84,S,11 6,19 10,1016.2,0.0,2023-09-22
6:30 pm,18.9,19.1,82,SSW,9 5,19 10,1015.6,0.0,2023-09-22
6:00 pm,19.6,19.0,78,SW,13 7,22 12,1014.9,0.0,2023-09-22
5:30 pm,20.8,19.5,69,SW,15 8,22 12,1014.3,0.0,2023-09-22
5:00 pm,22.2,21.0,64,SW,15 8,24 13,1013.8,0.0,2023-09-22
4:30 pm,25.8,25.0,45,SW,9 5,17 9,1013.3,0.0,2023-09-22
4:00 pm,27.9,25.9,33,SW,11 6,17 9,1013.1,0.0,2023-09-22
3:30 pm,28.2,24.7,27,SW,15 8,28 15,1013.0,0.0,2023-09-22
3:00 pm,28.7,26.1,27,WSW,11 6,22 12,1012.8,0.0,2023-09-22
2:30 pm,29.9,28.1,28,SW,9 5,17 9,1012.8,0.0,2023-09-22
2:00 pm,30.4,28.7,28,SW,9 5,17 9,1012.9,0.0,2023-09-22
1:30 pm,29.7,28.0,29,SW,9 5,15 8,1013.1,0.0,2023-09-22
1:00 pm,29.8,28.8,31,W,7 4,11 6,1013.3,0.0,2023-09-22
12:30 pm,29.1,27.9,33,SW,9 5,11 6,1013.9,0.0,2023-09-22
12:00 pm,28.6,27.1,30,SW,7 4,13 7,1014.5,0.0,2023-09-22
11:30 am,27.9,27.0,34,SW,6 3,7 4,1014.9,0.0,2023-09-22
11:00 am,26.5,25.4,35,SW,6 3,7 4,1015.2,0.0,2023-09-22
10:30 am,25.4,24.3,40,SW,7 4,11 6,1015.7,0.0,2023-09-22
10:00 am,23.9,22.9,48,SW,9 5,13 7,1015.8,0.0,2023-09-22
9:30 am,22.7,22.5,54,SW,6 3,9 5,1016.0,0.0,2023-09-22
9:00 am,21.3,20.5,59,SSW,9 5,15 8,1016.2,0.0,2023-09-22
8:30 am,18.8,19.9,72,CALM,0 0,2 1,1016.3,0.0,2023-09-22
8:00 am,17.6,17.5,76,S,6 3,11 6,1016.4,0.0,2023-09-22
7:30 am,16.3,17.0,83,S,2 1,7 4,1016.5,0.0,2023-09-22
7:00 am,15.8,15.8,86,S,6 3,11 6,1016.4,0.0,2023-09-22
6:30 am,14.6,15.3,92,SSW,2 1,7 4,1016.2,0.0,2023-09-22
6:00 am,15.4,15.9,91,SSW,4 2,7 4,1016.1,0.0,2023-09-22
5:30 am,14.6,14.8,97,SSW,6 3,9 5,1015.8,0.0,2023-09-22
5:00 am,13.8,13.7,97,SSW,6 3,7 4,1015.4,0.0,2023-09-22
4:30 am,13.4,14.2,95,CALM,0 0,7 4,1015.3,0.0,2023-09-22
4:00 am,13.8,14.6,93,CALM,0 0,0 0,1015.3,0.0,2023-09-22
3:30 am,14.3,15.2,91,CALM,0 0,0 0,1015.3,0.0,2023-09-22
3:00 am,15.2,16.2,88,CALM,0 0,0 0,1015.3,0.0,2023-09-22
2:30 am,16.1,16.0,84,SSW,6 3,9 5,1015.1,0.0,2023-09-22
2:00 am,16.5,17.8,85,CALM,0 0,0 0,1015.3,0.0,2023-09-22
1:30 am,16.5,17.5,86,S,2 1,9 5,1016.0,0.0,2023-09-22
1:00 am,16.6,17.9,85,CALM,0 0,0 0,1016.3,0.0,2023-09-22
12:30 am,16.9,17.4,83,S,4 2,13 7,1017.0,0.0,2023-09-22
12:00 am,17.0,17.0,83,S,7 4,13 7,1017.1,0.0,2023-09-22
