Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,9.6,7.3,97,SSW,11 6,22 12,1026.5,2.0,2024-09-14
5:30 am,9.9,7.8,99,SSW,11 6,26 14,1026.3,1.4,2024-09-14
5:13 am,10.4,8.6,94,WSW,9 5,15 8,1026.2,0.6,2024-09-14
5:00 am,10.5,9.1,95,W,7 4,15 8,1026.1,0.0,2024-09-14
4:30 am,10.3,9.1,96,SW,6 3,13 7,1026.1,0.0,2024-09-14
4:24 am,10.4,9.2,95,SW,6 3,15 8,1026.1,0.0,2024-09-14
4:11 am,10.5,8.2,91,SSW,11 6,20 11,1026.0,0.0,2024-09-14
4:00 am,10.9,9.2,85,SSW,7 4,13 7,1026.0,0.0,2024-09-14
3:33 am,10.8,8.7,84,W,9 5,17 9,1026.2,0.0,2024-09-14
3:30 am,10.8,8.7,84,W,9 5,17 9,1026.3,0.0,2024-09-14
3:17 am,10.9,8.3,81,WSW,11 6,19 10,1026.1,0.0,2024-09-14
3:00 am,11.4,9.5,78,WSW,7 4,15 8,1026.2,0.0,2024-09-14
2:30 am,11.3,9.8,73,WSW,4 2,9 5,1026.5,0.0,2024-09-14
2:00 am,10.7,10.0,78,CALM,0 0,0 0,1026.8,0.0,2024-09-14
1:56 am,10.6,9.9,78,CALM,0 0,0 0,1026.8,0.0,2024-09-14
1:34 am,11.2,9.2,71,WSW,6 3,11 6,1027.2,0.0,2024-09-14
1:30 am,11.5,9.2,68,WSW,7 4,11 6,1027.2,0.0,2024-09-14
1:00 am,12.0,9.3,64,WNW,9 5,13 7,1027.2,0.0,2024-09-14
12:30 am,11.9,9.1,64,WNW,9 5,15 8,1027.6,0.0,2024-09-14
12:00 am,11.5,9.1,65,WNW,7 4,9 5,1027.6,0.0,2024-09-14
