Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.5,8.7,91,WNW,15 8,–,1017.8,0.0,2023-08-16
11:00 pm,12.2,10.3,89,WNW,11 6,–,1018.0,0.0,2023-08-16
10:30 pm,13.0,11.1,85,N,11 6,–,1018.0,0.0,2023-08-16
10:00 pm,13.5,11.0,84,N,15 8,–,1018.2,0.0,2023-08-16
9:30 pm,13.7,11.1,82,N,15 8,–,1018.3,0.0,2023-08-16
9:00 pm,13.7,11.8,81,N,11 6,–,1018.5,0.0,2023-08-16
8:30 pm,13.6,11.7,82,N,11 6,–,1018.7,0.0,2023-08-16
8:00 pm,13.5,12.0,82,N,9 5,–,1018.8,0.0,2023-08-16
7:30 pm,13.3,12.2,84,NNE,7 4,–,1018.9,0.0,2023-08-16
7:00 pm,13.2,12.3,84,NNE,6 3,–,1018.8,0.0,2023-08-16
6:30 pm,13.3,12.2,84,NNE,7 4,–,1018.8,0.0,2023-08-16
