Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.1,16.3,68,S,6 3,9 5,1018.5,0.0,2025-04-15
11:00 pm,17.7,16.5,67,SSE,9 5,15 8,1018.7,0.0,2025-04-15
10:30 pm,17.9,16.2,65,S,11 6,19 10,1019.0,0.0,2025-04-15
10:00 pm,18.2,16.9,64,S,9 5,17 9,1019.2,0.0,2025-04-15
9:30 pm,18.3,16.7,64,S,11 6,20 11,1019.3,0.0,2025-04-15
9:00 pm,19.0,16.7,58,SSE,13 7,20 11,1019.4,0.0,2025-04-15
8:30 pm,19.4,17.4,55,S,11 6,19 10,1019.4,0.0,2025-04-15
8:00 pm,20.0,18.0,53,S,11 6,20 11,1019.4,0.0,2025-04-15
7:30 pm,20.2,18.3,54,SSW,11 6,20 11,1019.0,0.0,2025-04-15
7:00 pm,20.7,18.5,53,S,13 7,22 12,1018.7,0.0,2025-04-15
6:30 pm,21.1,19.2,55,SSW,13 7,22 12,1018.3,0.0,2025-04-15
6:00 pm,21.5,20.0,54,SSW,11 6,20 11,1017.8,0.0,2025-04-15
5:30 pm,21.8,19.4,52,SSW,15 8,30 16,1017.6,0.0,2025-04-15
5:00 pm,22.4,19.9,53,SW,17 9,26 14,1017.4,0.0,2025-04-15
4:30 pm,23.8,21.7,45,SSW,13 7,22 12,1017.2,0.0,2025-04-15
4:00 pm,24.7,22.6,43,SSW,13 7,22 12,1017.3,0.0,2025-04-15
3:30 pm,24.8,22.8,43,SW,13 7,20 11,1017.2,0.0,2025-04-15
3:00 pm,25.6,23.6,38,WSW,11 6,19 10,1017.2,0.0,2025-04-15
2:30 pm,25.1,23.3,37,S,9 5,17 9,1017.4,0.0,2025-04-15
2:00 pm,25.0,23.6,41,SSE,9 5,13 7,1017.4,0.0,2025-04-15
1:30 pm,24.5,22.4,39,S,11 6,17 9,1017.7,0.0,2025-04-15
1:00 pm,24.1,22.6,43,SE,9 5,19 10,1018.0,0.0,2025-04-15
12:30 pm,23.8,22.2,42,SSE,9 5,17 9,1018.4,0.0,2025-04-15
12:00 pm,23.6,22.6,45,E,7 4,13 7,1018.9,0.0,2025-04-15
11:30 am,23.2,22.0,48,SE,9 5,13 7,1019.3,0.0,2025-04-15
11:00 am,22.7,21.4,49,SSE,9 5,17 9,1019.5,0.0,2025-04-15
10:30 am,21.9,21.3,54,ENE,7 4,13 7,1019.8,0.0,2025-04-15
10:00 am,21.2,20.2,57,E,9 5,17 9,1020.0,0.0,2025-04-15
9:30 am,20.5,19.8,63,E,9 5,17 9,1020.2,0.0,2025-04-15
9:00 am,19.7,19.4,66,ENE,7 4,20 11,1020.0,0.0,2025-04-15
8:30 am,18.7,18.1,72,NE,9 5,15 8,1019.6,0.0,2025-04-15
8:00 am,16.7,18.0,91,SE,2 1,7 4,1019.5,0.0,2025-04-15
7:30 am,14.8,16.3,99,CALM,0 0,0 0,1019.2,0.0,2025-04-15
7:00 am,13.5,14.5,99,CALM,0 0,0 0,1018.8,0.0,2025-04-15
6:30 am,13.1,13.9,97,CALM,0 0,0 0,1018.6,0.0,2025-04-15
6:00 am,13.7,14.8,98,CALM,0 0,0 0,1018.3,0.0,2025-04-15
5:30 am,14.0,15.1,96,CALM,0 0,0 0,1018.2,0.0,2025-04-15
5:00 am,14.5,15.6,94,CALM,0 0,0 0,1017.9,0.0,2025-04-15
4:30 am,15.1,16.0,94,SE,2 1,7 4,1017.7,0.0,2025-04-15
