Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.8,20.6,90,NE,11 6,–,1018.7,0.0,2023-11-19
11:00 pm,20.0,19.6,89,NE,17 9,–,1018.8,0.0,2023-11-19
10:30 pm,20.1,18.8,89,NNE,22 12,–,1019.0,0.0,2023-11-19
10:00 pm,20.2,18.6,89,NE,24 13,–,1018.8,0.0,2023-11-19
9:30 pm,20.2,19.0,89,NE,22 12,–,1018.7,0.0,2023-11-19
9:00 pm,20.3,18.6,88,NE,24 13,–,1018.5,0.0,2023-11-19
8:30 pm,20.4,18.0,88,NE,28 15,–,1018.3,0.0,2023-11-19
8:00 pm,20.5,18.4,86,NE,26 14,–,1018.0,0.0,2023-11-19
7:30 pm,20.7,18.2,85,NE,28 15,–,1017.8,0.0,2023-11-19
7:00 pm,21.1,18.5,82,NE,28 15,–,1017.4,0.0,2023-11-19
6:30 pm,21.3,17.7,80,NE,33 18,–,1017.1,0.0,2023-11-19
6:00 pm,22.1,19.5,77,NE,28 15,–,1016.8,0.0,2023-11-19
5:30 pm,23.0,20.9,74,NE,26 14,–,1016.8,0.0,2023-11-19
5:00 pm,23.9,21.3,69,NE,28 15,–,1017.0,0.0,2023-11-19
4:30 pm,24.6,22.8,66,NE,24 13,–,1017.3,0.0,2023-11-19
4:00 pm,24.9,21.8,63,NE,30 16,–,1017.7,0.0,2023-11-19
3:30 pm,25.3,23.0,62,NE,26 14,–,1017.9,0.0,2023-11-19
3:00 pm,25.2,22.9,63,NE,26 14,–,1018.4,0.0,2023-11-19
2:30 pm,25.2,22.8,62,ENE,26 14,–,1018.7,0.0,2023-11-19
2:00 pm,25.1,22.7,62,ENE,26 14,–,1019.2,0.0,2023-11-19
1:30 pm,25.8,23.2,58,ENE,26 14,–,1019.5,0.0,2023-11-19
1:00 pm,25.7,23.7,60,ENE,24 13,–,1019.9,0.0,2023-11-19
12:30 pm,25.5,23.5,57,ENE,22 12,–,1020.2,0.0,2023-11-19
12:00 pm,25.7,24.2,58,ENE,20 11,–,1020.4,0.0,2023-11-19
11:30 am,25.2,22.3,54,NE,24 13,–,1020.6,0.0,2023-11-19
11:00 am,24.8,21.5,54,NE,26 14,–,1021.0,0.0,2023-11-19
10:30 am,23.4,20.7,58,NE,22 12,–,1020.9,0.0,2023-11-19
10:00 am,23.2,20.4,61,NNE,24 13,–,1021.1,0.0,2023-11-19
9:30 am,22.8,21.0,65,NE,20 11,–,1021.3,0.0,2023-11-19
9:00 am,21.4,20.4,69,NE,15 8,–,1021.3,0.0,2023-11-19
8:30 am,19.4,18.1,79,NNE,17 9,–,1021.0,0.0,2023-11-19
8:00 am,17.6,18.4,84,NW,4 2,–,1021.2,0.0,2023-11-19
7:30 am,16.7,16.9,86,W,6 3,–,1021.0,0.0,2023-11-19
