Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,18.1,14.6,55,NE,17 9,26 14,1020.0,0.0,2023-06-04
5:00 am,17.9,14.8,55,NE,15 8,24 13,1020.1,0.0,2023-06-04
4:30 am,17.9,14.8,55,N,15 8,24 13,1020.0,0.0,2023-06-04
4:00 am,19.0,15.4,50,NNE,17 9,30 16,1019.9,0.0,2023-06-04
3:30 am,18.9,16.0,50,N,13 7,24 13,1020.0,0.0,2023-06-04
3:00 am,19.4,16.9,49,NNE,11 6,19 10,1020.3,0.0,2023-06-04
2:30 am,19.9,16.3,47,ENE,17 9,33 18,1020.2,0.0,2023-06-04
2:00 am,19.9,15.8,46,ENE,19 10,35 19,1020.1,0.0,2023-06-04
1:30 am,20.4,16.2,45,ENE,20 11,41 22,1020.1,0.0,2023-06-04
1:00 am,20.1,15.9,46,ENE,20 11,37 20,1020.3,0.0,2023-06-04
12:30 am,20.1,15.9,47,ENE,20 11,35 19,1020.5,0.0,2023-06-04
12:00 am,20.1,16.1,47,ENE,19 10,37 20,1020.8,0.0,2023-06-04
