Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,10.6,10.4,91,CALM,0 0,0 0,1017.2,0.0,2025-04-24
5:00 am,11.5,10.4,90,NE,6 3,11 6,1017.3,0.0,2025-04-24
4:30 am,11.1,11.3,96,CALM,0 0,0 0,1017.2,0.0,2025-04-24
4:00 am,10.8,10.9,96,CALM,0 0,0 0,1017.3,0.0,2025-04-24
3:30 am,11.8,11.3,93,ESE,4 2,7 4,1017.3,0.0,2025-04-24
3:00 am,11.0,11.2,97,CALM,0 0,0 0,1017.7,0.0,2025-04-24
2:30 am,11.1,11.3,96,CALM,0 0,0 0,1017.8,0.0,2025-04-24
2:00 am,11.1,11.2,93,CALM,0 0,0 0,1017.9,0.0,2025-04-24
1:30 am,11.7,12.0,94,CALM,0 0,0 0,1018.2,0.0,2025-04-24
1:00 am,12.9,12.5,89,NE,4 2,9 5,1018.4,0.0,2025-04-24
12:30 am,12.5,12.4,90,NNE,2 1,6 3,1018.7,0.0,2025-04-24
12:00 am,13.2,12.7,93,NNE,6 3,7 4,1018.6,0.0,2025-04-24
