Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,14.3,14.4,83,SE,2 1,6 3,1016.6,0.0,2024-02-02
6:00 am,14.8,14.0,81,SSE,7 4,9 5,1016.6,0.0,2024-02-02
5:30 am,14.8,14.6,82,SSE,4 2,6 3,1016.5,0.0,2024-02-02
5:00 am,15.0,14.4,81,S,6 3,9 5,1016.4,0.0,2024-02-02
4:30 am,14.9,14.3,81,SSW,6 3,9 5,1016.4,0.0,2024-02-02
4:00 am,15.1,14.4,78,SSE,6 3,7 4,1016.4,0.0,2024-02-02
3:30 am,15.5,15.0,79,SSE,6 3,11 6,1016.7,0.0,2024-02-02
3:00 am,15.0,14.7,79,SSE,4 2,9 5,1016.9,0.0,2024-02-02
2:30 am,15.6,14.7,76,SSE,7 4,11 6,1017.0,0.0,2024-02-02
2:00 am,15.9,14.7,76,S,9 5,17 9,1017.0,0.0,2024-02-02
1:30 am,15.8,15.0,76,S,7 4,13 7,1017.3,0.0,2024-02-02
1:00 am,16.0,14.9,76,S,9 5,15 8,1017.4,0.0,2024-02-02
12:30 am,16.2,15.1,76,S,9 5,13 7,1017.5,0.0,2024-02-02
12:00 am,16.3,14.9,76,S,11 6,20 11,1017.7,0.0,2024-02-02
