Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.8,12.4,82,S,2 1,7 4,1023.9,0.0,2023-09-25
11:00 pm,13.5,12.5,81,S,6 3,11 6,1023.9,0.0,2023-09-25
10:30 pm,13.6,13.3,79,S,2 1,7 4,1023.9,0.0,2023-09-25
10:00 pm,14.8,13.8,74,S,6 3,9 5,1023.9,0.0,2023-09-25
9:30 pm,15.7,14.6,71,S,7 4,11 6,1024.1,0.0,2023-09-25
9:00 pm,16.0,14.0,69,S,11 6,20 11,1024.0,0.0,2023-09-25
8:30 pm,16.1,14.2,69,SSW,11 6,19 10,1023.3,0.0,2023-09-25
8:00 pm,16.3,14.0,68,S,13 7,22 12,1023.1,0.0,2023-09-25
7:30 pm,16.6,13.9,67,S,15 8,28 15,1022.9,0.0,2023-09-25
7:00 pm,16.7,14.0,66,SSW,15 8,26 14,1022.4,0.0,2023-09-25
6:30 pm,16.9,13.9,66,SSW,17 9,26 14,1022.1,0.0,2023-09-25
6:00 pm,17.1,14.0,64,SSW,17 9,33 18,1021.8,0.0,2023-09-25
5:30 pm,17.5,13.9,60,SSW,19 10,35 19,1021.4,0.0,2023-09-25
5:00 pm,18.1,14.0,60,SW,22 12,35 19,1021.0,0.0,2023-09-25
4:30 pm,18.4,14.5,56,SW,20 11,32 17,1020.6,0.0,2023-09-25
