Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.5,9.9,56,SSW,13 7,19 10,1024.0,0.0,2024-04-23
11:00 pm,13.7,10.0,60,SSW,15 8,28 15,1023.9,0.0,2024-04-23
10:30 pm,13.7,9.6,60,SSW,17 9,28 15,1024.0,0.0,2024-04-23
10:00 pm,14.1,10.2,63,SW,17 9,32 17,1023.8,0.0,2024-04-23
9:30 pm,14.0,9.4,61,SW,20 11,35 19,1023.7,0.0,2024-04-23
9:00 pm,14.3,10.1,64,SW,19 10,30 16,1023.2,0.0,2024-04-23
8:30 pm,14.0,10.3,67,SSW,17 9,26 14,1022.8,0.0,2024-04-23
8:00 pm,14.8,10.2,65,SW,22 12,46 25,1022.4,0.0,2024-04-23
7:30 pm,14.7,11.0,64,SW,17 9,28 15,1022.3,0.0,2024-04-23
7:00 pm,14.9,11.3,65,SW,17 9,35 19,1021.8,0.0,2024-04-23
6:30 pm,15.3,11.6,68,SW,19 10,33 18,1021.2,0.0,2024-04-23
6:00 pm,15.0,12.2,72,SSW,15 8,30 16,1020.5,0.0,2024-04-23
5:30 pm,15.4,12.6,77,SW,17 9,28 15,1020.0,0.0,2024-04-23
5:00 pm,15.6,12.4,75,SSW,19 10,37 20,1019.6,0.0,2024-04-23
4:30 pm,16.2,12.7,77,SW,22 12,39 21,1019.2,0.0,2024-04-23
4:00 pm,17.3,14.7,77,SSW,19 10,35 19,1018.7,0.0,2024-04-23
3:30 pm,18.0,15.2,79,SW,22 12,37 20,1018.3,0.0,2024-04-23
3:00 pm,19.7,17.1,74,SW,22 12,46 25,1017.8,0.0,2024-04-23
2:30 pm,20.7,19.1,65,WSW,15 8,24 13,1017.3,0.0,2024-04-23
2:00 pm,21.7,19.7,57,SW,15 8,28 15,1017.1,0.0,2024-04-23
1:30 pm,21.7,18.5,51,WSW,19 10,35 19,1017.2,0.0,2024-04-23
1:00 pm,23.0,19.3,48,W,22 12,39 21,1017.3,0.0,2024-04-23
12:30 pm,23.5,19.4,47,WNW,24 13,37 20,1017.5,0.0,2024-04-23
12:00 pm,25.1,20.9,38,WNW,22 12,35 19,1017.7,0.0,2024-04-23
11:30 am,24.2,20.4,40,NW,20 11,33 18,1017.7,0.0,2024-04-23
11:00 am,23.8,18.4,37,NW,26 14,44 24,1017.9,0.0,2024-04-23
10:37 am,24.2,18.4,35,NW,28 15,46 25,1018.0,0.0,2024-04-23
10:30 am,24.5,19.9,35,NW,22 12,39 21,1018.0,0.0,2024-04-23
10:00 am,23.4,19.8,38,N,17 9,26 14,1018.1,0.0,2024-04-23
9:30 am,21.3,17.9,41,N,15 8,30 16,1018.6,0.0,2024-04-23
9:00 am,20.0,16.8,42,N,13 7,19 10,1019.0,0.0,2024-04-23
8:30 am,19.1,15.9,45,N,13 7,22 12,1019.2,0.0,2024-04-23
8:00 am,18.5,15.6,45,N,11 6,17 9,1019.2,0.0,2024-04-23
7:30 am,18.3,16.2,46,NNE,7 4,15 8,1018.9,0.0,2024-04-23
7:00 am,17.8,14.4,45,NNE,13 7,24 13,1018.6,0.0,2024-04-23
6:30 am,17.9,14.0,44,NNE,15 8,24 13,1018.5,0.0,2024-04-23
6:00 am,17.9,14.4,44,NNE,13 7,19 10,1018.6,0.0,2024-04-23
