Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.5,20.9,83,WSW,4 2,7 4,1020.9,0.2,2024-04-23
11:00 pm,19.1,20.9,85,SSW,2 1,6 3,1020.9,0.2,2024-04-23
10:30 pm,19.5,21.0,84,SW,4 2,7 4,1020.9,0.2,2024-04-23
10:00 pm,19.7,21.4,85,SSW,4 2,6 3,1021.1,0.2,2024-04-23
9:30 pm,19.1,21.3,85,CALM,0 0,0 0,1021.2,0.2,2024-04-23
9:00 pm,19.4,21.2,83,SSW,2 1,4 2,1021.2,0.2,2024-04-23
8:30 pm,20.1,22.5,82,CALM,0 0,0 0,1021.1,0.2,2024-04-23
8:00 pm,20.4,22.6,79,CALM,0 0,0 0,1021.2,0.2,2024-04-23
7:30 pm,20.5,22.3,78,SSE,2 1,6 3,1021.3,0.2,2024-04-23
7:00 pm,20.6,22.4,77,S,2 1,7 4,1021.0,0.2,2024-04-23
6:30 pm,21.0,22.2,73,SE,4 2,7 4,1020.9,0.2,2024-04-23
6:00 pm,21.5,22.2,72,ESE,7 4,15 8,1020.6,0.2,2024-04-23
5:30 pm,22.1,23.2,71,E,6 3,9 5,1020.4,0.2,2024-04-23
5:00 pm,23.3,24.4,66,ESE,6 3,11 6,1020.2,0.2,2024-04-23
4:30 pm,23.7,23.9,61,ESE,9 5,17 9,1019.9,0.2,2024-04-23
4:00 pm,24.3,24.1,59,E,11 6,17 9,1020.0,0.2,2024-04-23
3:30 pm,24.1,24.6,63,ESE,9 5,17 9,1020.2,0.2,2024-04-23
3:00 pm,24.1,23.8,62,E,13 7,24 13,1020.5,0.2,2024-04-23
2:30 pm,25.4,25.4,57,ESE,11 6,20 11,1020.9,0.2,2024-04-23
2:00 pm,26.0,25.9,54,ESE,11 6,20 11,1021.1,0.2,2024-04-23
1:30 pm,25.9,25.4,51,SE,11 6,20 11,1021.2,0.2,2024-04-23
1:00 pm,24.8,25.1,58,SE,9 5,20 11,1021.4,0.2,2024-04-23
12:30 pm,25.7,26.2,56,ESE,9 5,22 12,1021.9,0.2,2024-04-23
12:00 pm,24.8,25.3,60,SE,9 5,17 9,1022.3,0.2,2024-04-23
11:30 am,24.1,25.4,67,SSE,7 4,15 8,1022.8,0.2,2024-04-23
11:00 am,23.1,25.0,71,SSE,4 2,9 5,1023.2,0.2,2024-04-23
10:30 am,21.1,21.6,71,ESE,7 4,22 12,1023.5,0.2,2024-04-23
10:00 am,23.3,25.1,74,SSE,6 3,9 5,1023.6,0.0,2024-04-23
9:30 am,22.2,24.5,80,SW,4 2,9 5,1023.6,0.0,2024-04-23
9:00 am,20.9,22.5,83,SSW,6 3,11 6,1023.8,1.6,2024-04-23
8:30 am,20.1,21.9,90,SW,6 3,11 6,1023.6,1.6,2024-04-23
8:00 am,18.5,19.9,93,SSW,6 3,13 7,1023.8,1.6,2024-04-23
7:30 am,18.3,19.9,92,SW,4 2,7 4,1023.5,1.0,2024-04-23
7:00 am,17.8,19.4,95,SW,4 2,9 5,1023.1,1.0,2024-04-23
6:30 am,17.6,18.8,95,WSW,6 3,11 6,1022.6,1.0,2024-04-23
