Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.5,11.5,78,SSE,4 2,7 4,1028.3,0.0,2024-04-26
5:00 am,12.6,11.1,76,SSE,6 3,9 5,1028.2,0.0,2024-04-26
4:30 am,12.7,11.0,74,SSE,7 4,13 7,1028.1,0.0,2024-04-26
4:00 am,12.4,11.2,75,SSE,4 2,7 4,1028.0,0.0,2024-04-26
3:30 am,12.7,12.2,72,CALM,0 0,0 0,1028.0,0.0,2024-04-26
3:00 am,12.4,11.2,75,SSE,4 2,7 4,1028.4,0.0,2024-04-26
2:30 am,11.9,11.4,84,SSE,2 1,6 3,1028.4,0.0,2024-04-26
2:00 am,11.7,11.6,86,CALM,0 0,0 0,1028.5,0.0,2024-04-26
1:30 am,11.8,11.3,86,SSE,2 1,7 4,1028.7,0.0,2024-04-26
1:00 am,11.0,10.2,91,SSE,4 2,9 5,1028.8,0.0,2024-04-26
12:30 am,9.8,9.5,93,CALM,0 0,0 0,1028.7,0.0,2024-04-26
12:00 am,9.8,8.3,92,SSW,6 3,7 4,1028.7,0.0,2024-04-26
