Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,8.6,2.6,69,N,24 13,43 23,1015.2,0.0,2023-07-20
5:30 am,8.5,2.4,67,N,24 13,43 23,1015.5,0.0,2023-07-20
5:00 am,8.3,2.6,68,N,22 12,33 18,1016.1,0.0,2023-07-20
4:30 am,8.7,4.0,68,NNW,17 9,32 17,1016.3,0.0,2023-07-20
4:00 am,8.8,3.2,68,N,22 12,35 19,1015.7,0.0,2023-07-20
3:30 am,8.5,3.3,71,N,20 11,35 19,1016.7,0.0,2023-07-20
3:00 am,8.2,1.8,71,N,26 14,39 21,1017.0,0.0,2023-07-20
2:30 am,8.3,3.6,70,N,17 9,24 13,1017.7,0.0,2023-07-20
2:00 am,8.5,4.1,68,N,15 8,20 11,1017.7,0.0,2023-07-20
1:30 am,8.5,3.2,68,N,20 11,32 17,1017.7,0.0,2023-07-20
1:00 am,8.4,3.3,69,N,19 10,28 15,1017.9,0.0,2023-07-20
12:30 am,7.2,3.3,76,N,13 7,20 11,1018.5,0.0,2023-07-20
12:00 am,6.1,2.6,82,NE,11 6,17 9,1018.9,0.0,2023-07-20
