Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,4.9,-0.2,93,N,20 11,26 14,1022.4,0.0,2025-06-16
11:00 pm,5.5,0.0,91,N,22 12,28 15,1022.5,0.0,2025-06-16
10:30 pm,5.9,0.9,91,N,20 11,26 14,1022.6,0.0,2025-06-16
10:00 pm,4.6,0.0,93,N,17 9,20 11,1022.7,0.0,2025-06-16
9:30 pm,4.6,0.4,93,N,15 8,17 9,1022.8,0.0,2025-06-16
9:00 pm,4.5,0.7,95,N,13 7,19 10,1022.7,0.0,2025-06-16
8:30 pm,4.0,0.1,95,NNE,13 7,15 8,1022.8,0.0,2025-06-16
8:00 pm,4.7,1.3,95,NNE,11 6,13 7,1023.3,0.0,2025-06-16
7:30 pm,4.9,1.0,91,N,13 7,15 8,1023.3,0.0,2025-06-16
7:00 pm,4.8,1.3,92,N,11 6,15 8,1023.3,0.0,2025-06-16
6:30 pm,5.1,1.1,85,N,13 7,19 10,1022.8,0.0,2025-06-16
6:00 pm,5.0,0.9,83,N,13 7,15 8,1022.6,0.0,2025-06-16
5:30 pm,5.4,1.4,84,N,13 7,15 8,1022.4,0.0,2025-06-16
5:00 pm,5.8,2.2,82,NNW,11 6,13 7,1022.2,0.0,2025-06-16
4:30 pm,7.6,3.7,76,NNW,13 7,17 9,1022.4,0.0,2025-06-16
4:00 pm,8.5,4.4,74,NNW,15 8,17 9,1022.2,0.0,2025-06-16
3:30 pm,8.8,4.7,74,NW,15 8,19 10,1022.7,0.0,2025-06-16
3:00 pm,8.3,3.2,76,NNW,20 11,26 14,1022.8,0.0,2025-06-16
2:30 pm,8.8,3.9,72,NW,19 10,28 15,1022.7,0.0,2025-06-16
2:00 pm,8.5,4.0,75,NNW,17 9,26 14,1022.8,0.0,2025-06-16
1:49 pm,7.6,3.0,75,NNW,17 9,24 13,1023.0,0.0,2025-06-16
1:30 pm,7.7,3.1,77,N,17 9,24 13,1023.1,0.0,2025-06-16
1:00 pm,6.7,3.3,83,NNW,11 6,19 10,1023.3,0.0,2025-06-16
12:30 pm,5.9,3.0,92,NW,9 5,17 9,1024.0,0.0,2025-06-16
12:00 pm,5.2,2.4,99,WNW,9 5,13 7,1024.3,0.0,2025-06-16
11:30 am,3.8,1.1,100,N,7 4,11 6,1025.0,0.0,2025-06-16
11:00 am,3.0,1.1,100,SE,2 1,6 3,1025.4,0.0,2025-06-16
10:30 am,2.5,0.9,100,CALM,0 0,0 0,1026.0,0.0,2025-06-16
10:14 am,2.0,-0.1,100,SE,2 1,7 4,1026.1,0.0,2025-06-16
10:00 am,1.9,-0.9,100,SE,6 3,7 4,1026.2,0.0,2025-06-16
9:30 am,1.7,-1.3,100,SSE,7 4,9 5,1026.2,0.0,2025-06-16
9:00 am,1.6,-1.8,100,SE,9 5,11 6,1026.0,2.6,2025-06-16
8:30 am,1.9,-1.1,100,SE,7 4,9 5,1025.6,2.6,2025-06-16
8:00 am,1.9,-1.1,100,SE,7 4,9 5,1025.6,2.6,2025-06-16
7:30 am,1.7,-1.7,100,SSE,9 5,13 7,1025.4,2.6,2025-06-16
7:08 am,1.9,-1.9,100,SE,11 6,15 8,1025.3,2.4,2025-06-16
7:00 am,1.8,-2.0,100,SE,11 6,15 8,1025.3,2.4,2025-06-16
6:38 am,2.0,-1.8,100,SSE,11 6,13 7,1025.3,2.4,2025-06-16
6:30 am,2.0,-1.8,100,SE,11 6,13 7,1025.4,2.4,2025-06-16
6:08 am,2.2,-0.8,100,SE,7 4,11 6,1025.7,2.4,2025-06-16
6:00 am,2.4,-0.5,100,SE,7 4,11 6,1025.7,2.4,2025-06-16
5:38 am,2.4,-0.5,100,SE,7 4,9 5,1025.4,2.4,2025-06-16
5:30 am,2.4,-0.5,100,SE,7 4,9 5,1025.3,2.4,2025-06-16
5:08 am,2.5,-0.8,100,SE,9 5,11 6,1025.1,2.4,2025-06-16
5:00 am,2.6,-0.7,100,SE,9 5,11 6,1025.0,2.4,2025-06-16
4:44 am,2.7,-0.2,100,SE,7 4,9 5,1024.9,2.4,2025-06-16
4:38 am,2.9,0.2,100,SE,6 3,7 4,1024.8,2.4,2025-06-16
4:34 am,2.9,0.2,100,SE,6 3,7 4,1024.8,2.4,2025-06-16
4:30 am,2.9,1.0,100,E,2 1,7 4,1024.8,2.4,2025-06-16
4:18 am,2.8,0.1,100,E,6 3,11 6,1024.7,2.4,2025-06-16
4:17 am,2.8,0.1,100,E,6 3,11 6,1024.7,2.4,2025-06-16
4:08 am,2.9,1.4,100,CALM,0 0,0 0,1024.7,2.4,2025-06-16
4:00 am,2.8,1.3,100,CALM,0 0,0 0,1024.8,2.4,2025-06-16
3:38 am,2.8,1.3,100,CALM,0 0,0 0,1024.8,2.4,2025-06-16
3:37 am,2.8,1.3,100,CALM,0 0,0 0,1024.8,2.4,2025-06-16
3:34 am,2.8,1.3,100,CALM,0 0,0 0,1024.8,2.4,2025-06-16
3:30 am,2.7,1.1,100,CALM,0 0,0 0,1024.7,2.4,2025-06-16
3:08 am,2.5,0.9,100,CALM,0 0,0 0,1024.6,2.4,2025-06-16
3:02 am,2.4,0.8,100,CALM,0 0,0 0,1024.5,2.4,2025-06-16
3:00 am,2.4,0.8,100,CALM,0 0,0 0,1024.5,2.4,2025-06-16
2:59 am,2.4,0.8,100,CALM,0 0,0 0,1024.5,2.4,2025-06-16
2:30 am,2.1,0.4,100,CALM,0 0,0 0,1024.5,2.4,2025-06-16
2:08 am,2.0,0.3,100,CALM,0 0,0 0,1024.6,2.4,2025-06-16
2:00 am,1.9,0.2,100,CALM,0 0,0 0,1024.6,2.4,2025-06-16
1:38 am,1.9,0.2,100,CALM,0 0,0 0,1024.7,2.4,2025-06-16
