Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.4,4.3,88,WSW,11 6,15 8,1032.4,0.4,2023-08-06
11:00 pm,7.6,5.3,88,W,7 4,11 6,1032.5,0.4,2023-08-06
10:30 pm,8.1,6.5,88,WSW,4 2,7 4,1032.5,0.4,2023-08-06
10:00 pm,8.3,6.2,90,W,7 4,13 7,1032.7,0.4,2023-08-06
9:30 pm,8.6,6.6,90,WNW,7 4,9 5,1032.8,0.4,2023-08-06
9:00 pm,8.4,5.9,89,W,9 5,11 6,1032.8,0.4,2023-08-06
8:30 pm,8.7,5.9,88,WSW,11 6,13 7,1032.8,0.4,2023-08-06
8:00 pm,9.1,6.7,87,WSW,9 5,13 7,1032.6,0.4,2023-08-06
7:30 pm,9.4,7.4,87,WSW,7 4,11 6,1032.6,0.4,2023-08-06
7:00 pm,9.7,7.8,86,WSW,7 4,11 6,1032.5,0.4,2023-08-06
6:30 pm,10.1,7.9,85,WSW,9 5,15 8,1032.1,0.4,2023-08-06
