Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.5,10.8,74,CALM,0 0,0 0,1026.2,0.0,2025-05-21
11:00 pm,11.6,10.9,73,CALM,0 0,0 0,1026.3,0.0,2025-05-21
10:30 pm,13.3,11.2,64,E,7 4,11 6,1026.5,0.0,2025-05-21
10:00 pm,14.3,11.9,62,ESE,9 5,13 7,1026.6,0.0,2025-05-21
9:30 pm,12.4,11.1,80,SE,6 3,9 5,1026.6,0.0,2025-05-21
9:00 pm,10.7,10.5,89,CALM,0 0,0 0,1026.6,0.0,2025-05-21
8:30 pm,10.9,10.9,92,CALM,0 0,2 1,1026.4,0.0,2025-05-21
8:00 pm,11.9,10.9,90,SE,6 3,7 4,1026.2,0.0,2025-05-21
7:30 pm,11.9,11.9,87,CALM,0 0,0 0,1026.0,0.0,2025-05-21
7:00 pm,13.1,12.6,85,W,4 2,6 3,1026.1,0.0,2025-05-21
6:30 pm,13.7,13.5,81,W,2 1,6 3,1026.0,0.0,2025-05-21
6:00 pm,13.9,14.1,80,CALM,0 0,0 0,1025.8,0.0,2025-05-21
5:30 pm,14.4,14.5,76,CALM,0 0,0 0,1025.6,0.0,2025-05-21
5:00 pm,15.8,14.6,70,W,7 4,9 5,1025.4,0.0,2025-05-21
4:30 pm,16.5,15.8,66,W,4 2,7 4,1025.4,0.0,2025-05-21
4:00 pm,16.9,16.1,63,WSW,4 2,9 5,1025.3,0.0,2025-05-21
3:30 pm,16.5,15.3,63,SW,6 3,13 7,1025.2,0.0,2025-05-21
3:00 pm,16.7,14.9,63,SW,9 5,11 6,1025.2,0.0,2025-05-21
2:30 pm,17.0,15.6,59,NW,6 3,11 6,1025.2,0.0,2025-05-21
2:00 pm,17.8,16.4,58,W,7 4,13 7,1025.4,0.0,2025-05-21
1:30 pm,17.3,16.0,62,NNW,7 4,11 6,1025.7,0.0,2025-05-21
1:00 pm,16.4,15.7,66,NNE,4 2,7 4,1026.1,0.0,2025-05-21
12:30 pm,14.6,14.3,74,N,2 1,7 4,1026.7,0.0,2025-05-21
12:00 pm,15.5,13.4,56,NW,7 4,11 6,1027.4,0.0,2025-05-21
11:30 am,15.1,12.0,53,NW,11 6,15 8,1027.8,0.0,2025-05-21
11:00 am,15.4,12.6,43,N,7 4,11 6,1028.0,0.0,2025-05-21
10:30 am,14.9,11.4,47,NNW,11 6,15 8,1028.3,0.0,2025-05-21
10:00 am,15.7,12.4,48,N,11 6,17 9,1028.3,0.0,2025-05-21
9:30 am,13.3,9.9,53,NE,11 6,15 8,1028.3,0.0,2025-05-21
9:00 am,12.8,9.4,55,NNE,11 6,13 7,1028.4,0.0,2025-05-21
8:30 am,10.9,8.3,64,NNE,7 4,9 5,1028.4,0.0,2025-05-21
8:00 am,10.5,8.2,68,NE,6 3,9 5,1028.3,0.0,2025-05-21
7:30 am,8.6,7.0,76,NNE,2 1,11 6,1028.1,0.0,2025-05-21
7:00 am,8.9,6.5,74,NE,6 3,9 5,1027.9,0.0,2025-05-21
6:30 am,8.4,5.8,74,NE,7 4,13 7,1027.8,0.0,2025-05-21
6:00 am,8.7,6.4,76,NE,6 3,9 5,1027.5,0.0,2025-05-21
