Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.9,14.0,79,SSW,7 4,11 6,1011.9,0.0,2023-12-01
11:00 pm,14.7,13.7,78,SW,7 4,9 5,1011.8,0.0,2023-12-01
10:30 pm,14.9,13.4,75,SSW,9 5,17 9,1011.7,0.0,2023-12-01
10:00 pm,15.0,13.5,74,S,9 5,13 7,1011.5,0.0,2023-12-01
9:30 pm,15.4,13.4,71,S,11 6,26 14,1011.3,0.0,2023-12-01
9:00 pm,15.7,13.3,69,S,13 7,28 15,1010.8,0.0,2023-12-01
8:30 pm,16.1,13.7,67,S,13 7,28 15,1010.6,0.0,2023-12-01
8:00 pm,17.2,14.8,62,S,13 7,26 14,1010.1,0.0,2023-12-01
7:30 pm,18.9,15.6,54,SSW,17 9,26 14,1009.8,0.0,2023-12-01
7:00 pm,19.8,17.1,54,S,15 8,24 13,1009.3,0.0,2023-12-01
6:30 pm,20.6,17.4,50,S,17 9,26 14,1008.9,0.0,2023-12-01
6:00 pm,21.2,18.2,47,S,15 8,28 15,1008.4,0.0,2023-12-01
5:30 pm,22.1,19.5,48,S,15 8,24 13,1008.2,0.0,2023-12-01
5:00 pm,22.8,20.3,48,SSE,15 8,32 17,1008.2,0.0,2023-12-01
4:30 pm,24.2,22.3,46,S,13 7,20 11,1008.1,0.0,2023-12-01
4:00 pm,23.0,20.7,49,SSE,15 8,24 13,1008.3,0.0,2023-12-01
3:30 pm,24.3,22.1,50,S,17 9,28 15,1008.3,0.0,2023-12-01
3:00 pm,24.3,23.0,52,SSE,13 7,22 12,1008.1,0.0,2023-12-01
2:30 pm,24.2,23.0,49,S,11 6,19 10,1008.3,0.0,2023-12-01
2:00 pm,24.6,22.3,52,WSW,19 10,30 16,1008.4,0.0,2023-12-01
1:30 pm,24.2,21.9,53,WSW,19 10,28 15,1008.8,0.0,2023-12-01
1:00 pm,23.0,20.6,56,WSW,19 10,26 14,1009.0,0.0,2023-12-01
12:30 pm,21.8,19.8,60,WSW,17 9,26 14,1009.2,0.0,2023-12-01
12:00 pm,22.7,20.2,58,WSW,20 11,30 16,1009.5,0.0,2023-12-01
11:30 am,22.2,20.2,55,WSW,15 8,24 13,1009.4,0.0,2023-12-01
11:00 am,22.4,21.2,50,SW,9 5,17 9,1009.7,0.0,2023-12-01
10:30 am,22.1,21.0,53,SW,9 5,15 8,1009.8,0.0,2023-12-01
10:00 am,21.4,20.9,55,WSW,6 3,9 5,1009.9,0.0,2023-12-01
9:30 am,20.5,20.4,58,SW,4 2,11 6,1010.2,0.0,2023-12-01
9:00 am,19.8,18.9,58,NNW,7 4,11 6,1010.3,0.0,2023-12-01
8:30 am,19.5,19.3,61,NNE,4 2,9 5,1010.1,0.0,2023-12-01
8:00 am,18.0,17.5,69,N,6 3,9 5,1009.9,0.0,2023-12-01
7:30 am,17.1,17.0,73,NNE,4 2,7 4,1009.9,0.0,2023-12-01
7:00 am,15.0,15.2,81,ESE,2 1,6 3,1009.5,0.0,2023-12-01
6:30 am,13.4,12.7,88,SE,6 3,7 4,1009.5,0.0,2023-12-01
6:00 am,13.0,12.2,89,SE,6 3,9 5,1009.4,0.0,2023-12-01
5:30 am,12.9,13.3,89,CALM,0 0,0 0,1009.2,0.0,2023-12-01
5:00 am,13.2,13.6,87,CALM,0 0,0 0,1009.0,0.0,2023-12-01
4:30 am,14.0,13.6,83,N,4 2,9 5,1008.7,0.0,2023-12-01
4:00 am,14.0,13.3,84,NNW,6 3,9 5,1008.6,0.0,2023-12-01
3:30 am,14.3,14.3,81,W,2 1,6 3,1008.3,0.0,2023-12-01
3:00 am,14.8,14.8,79,NW,2 1,7 4,1008.4,0.0,2023-12-01
2:30 am,15.2,14.8,77,SSW,4 2,7 4,1008.5,0.0,2023-12-01
2:00 am,15.8,15.3,71,SSW,4 2,7 4,1009.0,0.0,2023-12-01
1:30 am,16.5,15.3,67,SSW,7 4,11 6,1009.2,0.0,2023-12-01
1:00 am,16.6,15.5,67,SSW,7 4,9 5,1009.7,0.0,2023-12-01
12:30 am,16.8,15.7,64,SSW,6 3,11 6,1010.0,0.0,2023-12-01
12:00 am,17.1,15.8,62,S,7 4,15 8,1010.1,0.0,2023-12-01
