Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,13.4,13.3,77,CALM,0 0,4 2,1011.8,0.0,2023-12-02
6:30 am,12.6,10.7,80,W,9 5,13 7,1011.5,0.0,2023-12-02
6:00 am,11.9,10.0,83,WSW,9 5,13 7,1011.2,0.0,2023-12-02
5:30 am,11.8,11.2,82,NW,2 1,7 4,1010.9,0.0,2023-12-02
5:00 am,11.8,9.4,82,WSW,11 6,13 7,1010.9,0.0,2023-12-02
4:30 am,11.4,9.8,83,WSW,7 4,9 5,1010.8,0.0,2023-12-02
4:00 am,11.7,10.3,82,WSW,6 3,7 4,1010.7,0.0,2023-12-02
3:30 am,12.1,9.7,80,W,11 6,13 7,1010.8,0.0,2023-12-02
3:00 am,11.8,9.8,81,WSW,9 5,11 6,1011.0,0.0,2023-12-02
2:30 am,12.1,10.7,81,W,6 3,9 5,1011.3,0.0,2023-12-02
2:00 am,12.1,10.8,82,W,6 3,7 4,1011.6,0.0,2023-12-02
1:30 am,12.2,10.3,81,W,9 5,9 5,1011.8,0.0,2023-12-02
1:00 am,12.6,11.2,81,WNW,7 4,9 5,1012.1,0.0,2023-12-02
12:30 am,12.7,10.9,80,WSW,9 5,11 6,1012.4,0.0,2023-12-02
12:00 am,13.1,11.3,79,WSW,9 5,11 6,1012.7,0.0,2023-12-02
