Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:55 pm,14.4,15.8,100,CALM,0 0,0 0,1003.4,24.0,2023-11-29
11:30 pm,14.4,14.5,100,NNE,7 4,9 5,1003.6,23.8,2023-11-29
11:29 pm,14.5,14.6,100,NNE,7 4,9 5,1003.6,23.8,2023-11-29
11:00 pm,14.2,13.8,100,NNE,9 5,9 5,1003.8,23.8,2023-11-29
10:30 pm,14.3,15.7,100,CALM,0 0,0 0,1003.9,23.6,2023-11-29
10:00 pm,14.5,15.2,100,W,4 2,9 5,1003.8,23.6,2023-11-29
9:53 pm,14.4,15.7,99,CALM,0 0,0 0,1003.8,23.6,2023-11-29
9:30 pm,14.4,14.6,99,SSE,6 3,9 5,1003.6,22.8,2023-11-29
9:20 pm,14.5,14.2,99,WNW,9 5,13 7,1003.6,21.8,2023-11-29
9:00 pm,14.9,14.3,99,ENE,11 6,15 8,1003.6,20.4,2023-11-29
8:37 pm,14.8,13.4,99,SE,15 8,22 12,1002.9,19.8,2023-11-29
8:30 pm,14.8,13.4,99,SE,15 8,20 11,1002.8,19.8,2023-11-29
8:00 pm,14.8,14.2,99,SSE,11 6,17 9,1003.0,16.2,2023-11-29
7:49 pm,15.1,14.5,96,SE,11 6,15 8,1003.2,13.6,2023-11-29
7:40 pm,15.4,15.7,97,SSE,7 4,13 7,1003.2,12.6,2023-11-29
7:30 pm,15.7,14.9,97,SSE,13 7,17 9,1002.9,12.6,2023-11-29
7:27 pm,15.8,15.0,95,SSE,13 7,17 9,1002.9,12.4,2023-11-29
