Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,7.0,4.7,87,SW,6 3,13 7,1026.3,13.2,2025-06-26
5:49 am,7.0,5.5,87,SW,2 1,11 6,1026.3,13.2,2025-06-26
5:35 am,7.1,5.2,85,SW,4 2,9 5,1026.0,13.2,2025-06-26
5:30 am,7.1,4.8,85,SW,6 3,9 5,1026.0,13.0,2025-06-26
5:00 am,6.9,5.4,88,W,2 1,9 5,1025.6,12.6,2025-06-26
4:30 am,7.3,5.0,84,WSW,6 3,11 6,1025.2,12.6,2025-06-26
4:00 am,6.8,5.6,86,CALM,0 0,0 0,1025.1,12.6,2025-06-26
3:30 am,6.8,5.3,88,W,2 1,7 4,1024.8,12.6,2025-06-26
3:00 am,6.7,5.6,89,CALM,0 0,2 1,1024.4,12.4,2025-06-26
2:30 am,6.7,4.9,91,SSE,4 2,7 4,1024.2,12.4,2025-06-26
2:00 am,6.5,5.0,91,WSW,2 1,6 3,1023.9,12.4,2025-06-26
1:30 am,6.7,4.4,88,SW,6 3,9 5,1023.5,12.4,2025-06-26
1:29 am,6.7,4.8,89,SW,4 2,9 5,1023.4,12.4,2025-06-26
1:01 am,7.5,4.6,83,WSW,9 5,17 9,1023.3,11.2,2025-06-26
1:00 am,7.5,4.6,82,WSW,9 5,17 9,1023.2,11.0,2025-06-26
12:30 am,8.0,5.3,86,W,9 5,17 9,1022.7,10.8,2025-06-26
12:00 am,7.8,5.6,85,SW,6 3,15 8,1022.3,10.8,2025-06-26
