Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,12.2,11.1,78,N,4 2,11 6,1017.9,0.0,2023-11-19
6:30 am,11.9,10.4,80,N,6 3,11 6,1017.7,0.0,2023-11-19
6:00 am,11.7,10.2,81,N,6 3,9 5,1017.8,0.0,2023-11-19
5:30 am,11.6,10.0,82,N,7 4,9 5,1017.8,0.0,2023-11-19
5:00 am,11.4,9.9,85,WSW,7 4,9 5,1017.8,0.0,2023-11-19
4:30 am,11.2,9.8,86,WSW,6 3,7 4,1017.6,0.0,2023-11-19
4:00 am,11.2,9.8,86,W,6 3,9 5,1017.8,0.0,2023-11-19
3:30 am,11.5,11.2,82,CALM,0 0,0 0,1018.2,0.0,2023-11-19
3:00 am,11.6,9.9,81,E,7 4,9 5,1018.4,0.0,2023-11-19
2:30 am,11.6,10.1,81,NE,6 3,7 4,1018.6,0.0,2023-11-19
2:00 am,11.5,10.4,81,SSW,4 2,7 4,1018.7,0.0,2023-11-19
1:30 am,11.6,10.1,81,SW,6 3,7 4,1019.0,0.0,2023-11-19
1:00 am,11.4,10.0,84,SW,6 3,7 4,1019.2,0.0,2023-11-19
12:30 am,11.4,9.9,83,SW,6 3,9 5,1019.4,0.0,2023-11-19
12:00 am,11.3,10.6,83,WSW,2 1,6 3,1019.5,0.0,2023-11-19
