Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,20.1,18.8,62,WNW,11 6,19 10,1012.7,0.0,2023-04-27
5:00 pm,20.6,18.8,58,NW,13 7,20 11,1012.6,0.0,2023-04-27
4:30 pm,21.1,17.9,56,NW,20 11,32 17,1012.8,0.0,2023-04-27
4:00 pm,21.7,19.2,60,WNW,19 10,33 18,1012.8,0.0,2023-04-27
3:30 pm,21.9,19.7,63,WNW,19 10,37 20,1012.6,0.0,2023-04-27
3:00 pm,21.6,18.6,57,NW,20 11,33 18,1012.4,0.0,2023-04-27
2:30 pm,22.2,19.3,53,NW,19 10,30 16,1012.1,0.0,2023-04-27
2:00 pm,22.0,18.6,51,NW,20 11,37 20,1012.1,0.0,2023-04-27
1:30 pm,21.8,18.2,53,NNW,22 12,33 18,1012.1,0.0,2023-04-27
1:00 pm,21.8,18.0,55,NNW,24 13,35 19,1012.4,0.0,2023-04-27
12:30 pm,21.5,17.7,52,NW,22 12,35 19,1012.7,0.0,2023-04-27
12:00 pm,21.8,18.2,49,NNW,20 11,32 17,1013.2,0.0,2023-04-27
11:30 am,21.5,18.7,52,NNW,17 9,28 15,1013.5,0.0,2023-04-27
11:00 am,20.7,19.4,64,N,13 7,22 12,1013.6,0.0,2023-04-27
10:30 am,20.5,19.4,67,NNW,13 7,22 12,1013.9,0.0,2023-04-27
10:00 am,19.4,17.8,75,NNW,17 9,28 15,1013.7,0.0,2023-04-27
9:34 am,18.9,18.5,79,N,11 6,17 9,1013.8,0.0,2023-04-27
9:30 am,18.8,18.1,80,N,13 7,20 11,1013.9,0.0,2023-04-27
9:16 am,18.3,17.8,81,N,11 6,19 10,1013.9,0.0,2023-04-27
9:00 am,18.1,18.2,84,N,9 5,15 8,1013.9,5.4,2023-04-27
8:30 am,17.8,18.0,88,N,9 5,15 8,1013.4,5.4,2023-04-27
8:00 am,16.7,17.3,94,N,7 4,11 6,1013.3,5.4,2023-04-27
7:30 am,16.5,16.9,93,NNE,7 4,11 6,1013.1,5.4,2023-04-27
7:00 am,16.1,16.1,94,NE,9 5,13 7,1012.8,5.4,2023-04-27
6:30 am,16.2,16.5,93,NNE,7 4,11 6,1012.7,5.2,2023-04-27
6:00 am,15.9,16.2,94,N,7 4,9 5,1012.5,5.2,2023-04-27
5:30 am,16.4,16.9,91,N,6 3,9 5,1012.4,5.2,2023-04-27
5:00 am,16.9,17.3,90,NNE,7 4,11 6,1012.2,5.2,2023-04-27
4:30 am,16.7,17.4,94,N,6 3,9 5,1012.1,5.2,2023-04-27
4:00 am,16.7,17.4,94,WNW,6 3,9 5,1012.0,5.2,2023-04-27
3:30 am,16.7,17.1,92,WNW,7 4,13 7,1011.8,5.2,2023-04-27
3:00 am,16.6,17.0,92,NE,7 4,11 6,1011.5,5.0,2023-04-27
2:30 am,16.8,17.0,88,E,7 4,11 6,1011.9,5.0,2023-04-27
2:00 am,16.7,15.6,91,E,15 8,20 11,1011.9,3.8,2023-04-27
1:30 am,16.6,17.0,92,S,7 4,11 6,1013.1,2.6,2023-04-27
1:00 am,16.5,16.5,92,SSE,9 5,13 7,1012.2,2.6,2023-04-27
12:30 am,16.5,16.5,92,SSE,9 5,15 8,1012.2,2.6,2023-04-27
12:00 am,16.9,16.5,90,SW,11 6,17 9,1013.0,1.2,2023-04-27
