Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,12.3,8.4,55,WNW,13 7,–,1008.6,0.0,2025-08-29
5:30 am,12.5,9.0,54,NNW,11 6,–,1008.3,0.0,2025-08-29
5:00 am,12.7,8.0,52,NW,17 9,–,1008.2,0.0,2025-08-29
4:30 am,12.7,9.2,53,NW,11 6,–,1008.1,0.0,2025-08-29
4:00 am,12.5,9.9,53,NNW,6 3,–,1008.0,0.0,2025-08-29
3:30 am,13.2,9.2,50,N,13 7,–,1008.0,0.0,2025-08-29
3:00 am,13.2,7.8,48,NNW,20 11,–,1008.1,0.0,2025-08-29
2:30 am,13.6,8.4,47,NNW,19 10,–,1008.2,0.0,2025-08-29
2:00 am,13.7,9.7,47,N,13 7,–,1008.5,0.0,2025-08-29
1:30 am,13.7,9.0,48,N,17 9,–,1008.6,0.0,2025-08-29
1:00 am,13.3,8.5,49,NNW,17 9,–,1008.7,0.0,2025-08-29
12:30 am,14.2,9.5,48,NW,17 9,–,1008.8,0.0,2025-08-29
12:00 am,14.4,9.2,49,NW,20 11,–,1008.7,0.0,2025-08-29
