Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.0,18.1,77,S,13 7,19 10,1004.3,0.0,2024-11-30
11:00 pm,19.1,19.6,80,S,7 4,15 8,1004.5,0.0,2024-11-30
10:30 pm,19.1,19.2,79,SSE,9 5,15 8,1004.5,0.0,2024-11-30
10:00 pm,19.3,19.7,77,SSE,7 4,11 6,1004.9,0.0,2024-11-30
9:30 pm,19.6,19.8,78,SSE,9 5,19 10,1005.3,0.0,2024-11-30
9:00 pm,19.7,19.5,77,S,11 6,19 10,1005.0,0.0,2024-11-30
8:30 pm,20.2,20.0,75,S,11 6,19 10,1004.9,0.0,2024-11-30
8:00 pm,20.6,20.5,75,S,11 6,20 11,1004.9,0.0,2024-11-30
7:30 pm,20.5,20.8,75,SW,9 5,15 8,1004.3,0.0,2024-11-30
7:00 pm,20.9,20.5,74,SSW,13 7,20 11,1003.9,0.0,2024-11-30
6:30 pm,21.4,21.2,75,SW,13 7,24 13,1004.0,0.0,2024-11-30
6:00 pm,22.3,21.9,73,SSW,15 8,24 13,1003.7,0.0,2024-11-30
5:30 pm,23.5,23.4,67,WSW,13 7,19 10,1003.2,0.0,2024-11-30
5:00 pm,23.9,23.8,65,W,13 7,22 12,1002.7,0.0,2024-11-30
4:30 pm,24.7,24.5,61,WSW,13 7,26 14,1002.5,0.0,2024-11-30
