Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.2,13.9,82,N,17 9,24 13,1000.6,0.0,2024-12-03
6:30 am,16.4,14.9,81,N,13 7,20 11,1000.7,0.0,2024-12-03
6:00 am,16.2,14.8,84,NW,13 7,17 9,1000.9,0.0,2024-12-03
5:30 am,15.5,14.8,86,NW,9 5,13 7,1001.2,0.0,2024-12-03
5:00 am,15.2,16.1,86,CALM,0 0,0 0,1001.3,0.0,2024-12-03
4:30 am,15.2,15.7,86,NW,2 1,7 4,1001.7,0.0,2024-12-03
4:00 am,15.0,15.8,86,CALM,0 0,6 3,1001.9,0.0,2024-12-03
3:30 am,15.0,15.5,86,WNW,2 1,9 5,1002.5,0.0,2024-12-03
3:00 am,15.0,14.7,86,SW,6 3,7 4,1002.7,0.0,2024-12-03
2:30 am,15.0,14.5,85,W,7 4,9 5,1002.8,0.0,2024-12-03
2:00 am,15.4,15.6,86,SSW,4 2,7 4,1003.2,0.0,2024-12-03
1:30 am,15.7,15.0,85,SSW,9 5,13 7,1003.2,0.0,2024-12-03
1:00 am,15.8,15.1,84,SW,9 5,17 9,1003.4,0.0,2024-12-03
12:30 am,16.4,15.4,82,SSE,11 6,17 9,1003.8,0.0,2024-12-03
12:00 am,16.4,15.7,81,S,9 5,19 10,1004.0,0.0,2024-12-03
