Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,6.5,2.1,77,SSW,15 8,19 10,1016.8,2.8,2024-04-10
5:30 am,7.8,1.4,72,S,26 14,33 18,1016.6,2.8,2024-04-10
5:00 am,7.7,2.7,76,S,19 10,30 16,1016.5,2.8,2024-04-10
4:30 am,4.8,3.2,84,CALM,0 0,4 2,1016.4,2.8,2024-04-10
4:00 am,4.4,2.6,81,CALM,0 0,4 2,1016.2,2.8,2024-04-10
3:30 am,5.1,2.7,82,NNE,4 2,9 5,1016.4,2.8,2024-04-10
3:00 am,5.9,2.1,76,S,11 6,17 9,1016.7,2.8,2024-04-10
2:30 am,5.8,1.7,78,S,13 7,15 8,1016.8,2.8,2024-04-10
2:00 am,6.4,2.3,76,S,13 7,17 9,1017.2,2.8,2024-04-10
1:30 am,7.4,3.0,72,S,15 8,19 10,1017.5,2.8,2024-04-10
1:00 am,7.7,4.1,72,SSW,11 6,19 10,1017.1,2.8,2024-04-10
12:30 am,7.3,5.6,69,CALM,0 0,0 0,1016.8,2.6,2024-04-10
12:00 am,7.6,4.0,71,SSE,11 6,20 11,1016.8,2.6,2024-04-10
