Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.3,21.0,46,WNW,7 4,11 6,1011.9,0.0,2024-01-02
11:00 pm,23.0,21.9,44,N,6 3,11 6,1011.5,0.0,2024-01-02
10:30 pm,22.9,22.0,42,SE,4 2,13 7,1011.3,0.0,2024-01-02
10:00 pm,21.6,20.0,44,S,7 4,9 5,1011.8,0.0,2024-01-02
9:30 pm,22.6,20.6,41,SSE,9 5,15 8,1011.6,0.0,2024-01-02
9:00 pm,23.3,22.4,47,S,7 4,13 7,1011.3,0.0,2024-01-02
8:30 pm,22.6,22.9,60,SW,6 3,7 4,1011.1,0.0,2024-01-02
8:00 pm,23.8,23.3,54,SW,9 5,17 9,1010.9,0.0,2024-01-02
7:30 pm,25.1,24.2,48,SW,11 6,19 10,1010.5,0.0,2024-01-02
7:00 pm,26.3,24.8,44,SW,13 7,26 14,1010.3,0.0,2024-01-02
