Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,18.4,14.9,73,E,24 13,32 17,1020.3,0.0,2024-01-05
6:30 pm,19.3,14.1,69,E,33 18,43 23,1019.7,0.0,2024-01-05
6:00 pm,19.9,14.9,66,ENE,32 17,41 22,1019.2,0.0,2024-01-05
5:30 pm,21.2,17.0,61,ENE,28 15,37 20,1019.1,0.0,2024-01-05
5:00 pm,21.7,17.8,63,ENE,28 15,39 21,1019.2,0.0,2024-01-05
4:30 pm,23.0,19.6,60,ENE,26 14,35 19,1019.2,0.0,2024-01-05
4:00 pm,22.0,19.0,54,NE,20 11,28 15,1019.3,0.0,2024-01-05
3:30 pm,23.1,20.8,57,ENE,19 10,28 15,1019.6,0.0,2024-01-05
3:00 pm,22.4,20.0,54,E,17 9,24 13,1019.8,0.0,2024-01-05
2:30 pm,22.6,20.4,56,NE,17 9,20 11,1020.0,0.0,2024-01-05
2:00 pm,21.7,19.4,58,ENE,17 9,24 13,1020.0,0.0,2024-01-05
1:30 pm,21.4,19.9,63,E,15 8,22 12,1020.3,0.0,2024-01-05
1:00 pm,20.5,18.4,65,ENE,17 9,26 14,1020.6,0.0,2024-01-05
12:30 pm,20.3,18.2,66,E,17 9,26 14,1020.7,0.0,2024-01-05
12:00 pm,20.0,16.9,70,ENE,24 13,30 16,1021.1,0.0,2024-01-05
11:30 am,19.7,17.0,73,E,22 12,28 15,1021.0,0.0,2024-01-05
11:00 am,20.2,18.0,72,ENE,20 11,30 16,1021.0,0.0,2024-01-05
10:30 am,19.8,17.8,69,ESE,17 9,26 14,1021.0,0.0,2024-01-05
10:00 am,19.2,17.5,70,ESE,15 8,26 14,1021.4,0.0,2024-01-05
9:30 am,18.7,16.8,75,ESE,17 9,22 12,1021.4,0.0,2024-01-05
9:18 am,18.1,16.5,76,SE,15 8,20 11,1021.5,0.0,2024-01-05
9:00 am,17.8,15.6,75,SSE,17 9,22 12,1021.5,4.2,2024-01-05
8:30 am,17.9,17.3,76,SSE,9 5,13 7,1021.3,4.2,2024-01-05
8:06 am,17.4,16.5,74,SE,9 5,11 6,1021.3,4.2,2024-01-05
8:00 am,17.5,17.1,75,SE,7 4,11 6,1021.2,4.2,2024-01-05
7:58 am,17.5,17.1,75,SE,7 4,9 5,1021.2,4.2,2024-01-05
7:30 am,16.8,16.1,79,E,9 5,11 6,1021.2,4.2,2024-01-05
7:20 am,16.7,15.8,77,E,9 5,15 8,1021.0,4.2,2024-01-05
7:00 am,16.9,16.1,78,E,9 5,11 6,1020.8,4.2,2024-01-05
6:30 am,15.7,16.8,86,CALM,0 0,0 0,1020.3,4.2,2024-01-05
6:00 am,14.7,15.3,91,ESE,2 1,7 4,1020.2,4.2,2024-01-05
5:30 am,15.2,14.7,91,E,9 5,9 5,1019.9,4.2,2024-01-05
5:00 am,15.4,14.8,89,E,9 5,15 8,1019.8,4.2,2024-01-05
4:30 am,16.0,13.9,86,E,17 9,20 11,1019.8,4.2,2024-01-05
4:11 am,15.9,15.1,89,E,11 6,15 8,1019.9,4.2,2024-01-05
4:00 am,16.0,15.0,91,E,13 7,15 8,1019.8,4.2,2024-01-05
3:31 am,16.5,16.0,90,E,11 6,15 8,1019.7,4.2,2024-01-05
3:30 am,16.5,16.0,91,E,11 6,15 8,1019.7,4.2,2024-01-05
3:00 am,16.8,15.9,88,E,13 7,22 12,1019.6,4.2,2024-01-05
2:30 am,17.1,15.5,88,E,17 9,24 13,1019.5,4.2,2024-01-05
2:00 am,17.2,17.3,89,SE,9 5,13 7,1019.8,4.2,2024-01-05
1:30 am,16.8,18.0,94,ESE,4 2,6 3,1019.7,4.2,2024-01-05
1:00 am,16.7,16.8,92,ESE,9 5,11 6,1019.8,4.2,2024-01-05
12:30 am,17.2,17.3,89,SE,9 5,13 7,1020.1,4.2,2024-01-05
12:00 am,17.5,17.6,88,SE,9 5,13 7,1020.1,4.2,2024-01-05
