Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.6,21.1,95,S,9 5,19 10,1016.8,1.0,2024-01-03
11:00 pm,19.6,20.7,95,S,11 6,22 12,1016.9,1.0,2024-01-03
10:30 pm,20.0,20.6,92,S,13 7,28 15,1016.5,1.0,2024-01-03
10:00 pm,20.2,20.6,88,S,13 7,20 11,1016.1,1.0,2024-01-03
9:30 pm,20.9,22.3,87,S,9 5,17 9,1015.2,1.0,2024-01-03
9:00 pm,20.7,22.0,92,SSW,11 6,20 11,1015.0,1.0,2024-01-03
8:30 pm,21.1,22.7,89,SSW,9 5,19 10,1014.4,1.0,2024-01-03
8:00 pm,21.9,23.2,85,SSW,11 6,20 11,1014.1,1.0,2024-01-03
7:30 pm,22.1,23.0,80,SSW,11 6,17 9,1013.7,1.0,2024-01-03
7:00 pm,22.7,23.9,80,SSW,11 6,22 12,1012.8,1.0,2024-01-03
6:30 pm,23.3,24.8,80,S,11 6,22 12,1012.4,1.0,2024-01-03
6:00 pm,23.0,24.8,81,SSW,9 5,19 10,1012.8,1.0,2024-01-03
5:30 pm,23.2,24.7,81,SSW,11 6,20 11,1012.9,1.0,2024-01-03
5:00 pm,23.2,23.4,79,SSW,17 9,26 14,1012.9,1.0,2024-01-03
4:30 pm,25.4,26.2,71,SSW,15 8,24 13,1012.9,1.0,2024-01-03
4:00 pm,26.5,28.9,68,SSW,7 4,13 7,1013.0,1.0,2024-01-03
3:30 pm,26.2,28.6,72,SW,9 5,15 8,1013.2,1.0,2024-01-03
3:00 pm,26.3,29.1,70,S,6 3,11 6,1013.3,1.0,2024-01-03
2:30 pm,24.8,28.2,75,SSW,2 1,7 4,1013.7,1.0,2024-01-03
2:00 pm,24.1,26.7,80,ESE,7 4,11 6,1013.9,1.0,2024-01-03
1:30 pm,22.4,24.2,84,SE,9 5,17 9,1014.4,1.0,2024-01-03
1:00 pm,21.7,23.0,86,SE,11 6,19 10,1014.7,1.0,2024-01-03
12:30 pm,20.9,22.8,93,SSE,9 5,20 11,1015.1,1.0,2024-01-03
12:00 pm,21.0,23.7,98,S,7 4,13 7,1015.4,1.0,2024-01-03
11:31 am,20.9,24.4,97,SW,2 1,7 4,1015.2,1.0,2024-01-03
11:30 am,20.8,24.6,96,CALM,0 0,6 3,1015.2,1.0,2024-01-03
11:15 am,21.0,23.5,89,E,4 2,9 5,1015.0,1.0,2024-01-03
11:00 am,21.3,24.4,90,ESE,2 1,7 4,1015.1,0.0,2024-01-03
10:30 am,20.8,23.7,90,ESE,2 1,7 4,1015.3,0.0,2024-01-03
10:00 am,20.5,23.9,98,SE,2 1,9 5,1015.2,0.0,2024-01-03
9:30 am,19.8,23.4,100,CALM,0 0,0 0,1015.4,0.0,2024-01-03
9:00 am,19.3,22.7,100,CALM,0 0,0 0,1015.4,17.8,2024-01-03
8:43 am,18.9,21.7,100,WSW,2 1,7 4,1015.3,17.8,2024-01-03
8:30 am,19.0,21.7,98,NNE,2 1,11 6,1015.3,17.6,2024-01-03
8:21 am,19.3,21.5,94,NNW,4 2,11 6,1015.3,16.6,2024-01-03
8:00 am,19.3,22.6,98,CALM,0 0,0 0,1014.9,14.6,2024-01-03
7:30 am,19.1,22.4,100,CALM,0 0,0 0,1014.7,14.6,2024-01-03
7:00 am,18.7,21.8,100,CALM,0 0,0 0,1014.4,14.6,2024-01-03
6:47 am,18.6,21.7,100,CALM,0 0,0 0,1014.3,14.6,2024-01-03
6:30 am,18.6,20.9,100,N,4 2,7 4,1014.1,14.6,2024-01-03
6:27 am,18.6,20.9,100,N,4 2,9 5,1014.0,14.6,2024-01-03
6:00 am,18.4,21.0,100,NNE,2 1,6 3,1013.9,13.2,2024-01-03
5:30 am,18.2,20.3,100,NNE,4 2,9 5,1013.7,13.2,2024-01-03
5:00 am,18.3,19.9,100,NE,7 4,11 6,1013.6,13.2,2024-01-03
4:53 am,18.4,20.2,100,NE,6 3,9 5,1013.6,13.2,2024-01-03
4:30 am,18.2,21.1,100,CALM,0 0,0 0,1013.2,13.2,2024-01-03
4:00 am,17.9,20.7,100,CALM,0 0,0 0,1013.3,13.2,2024-01-03
3:30 am,18.0,20.8,100,CALM,0 0,0 0,1013.7,13.2,2024-01-03
3:00 am,18.3,21.2,100,CALM,0 0,0 0,1013.9,13.2,2024-01-03
2:47 am,18.4,21.4,100,CALM,0 0,0 0,1014.1,13.2,2024-01-03
2:30 am,18.5,21.5,100,CALM,0 0,0 0,1014.1,13.2,2024-01-03
2:00 am,18.8,21.6,100,ESE,2 1,9 5,1013.8,13.2,2024-01-03
1:30 am,18.9,21.3,100,ESE,4 2,7 4,1013.7,13.2,2024-01-03
1:00 am,18.8,21.6,100,SSW,2 1,9 5,1013.8,13.2,2024-01-03
12:30 am,18.5,21.5,100,CALM,0 0,0 0,1013.8,13.2,2024-01-03
12:00 am,18.4,21.4,100,CALM,0 0,0 0,1014.1,13.2,2024-01-03
