Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.5,6.9,67,CALM,0 0,0 0,1017.1,0.0,2023-09-30
11:00 pm,8.6,7.0,65,CALM,0 0,2 1,1017.3,0.0,2023-09-30
10:30 pm,8.8,6.1,65,N,6 3,7 4,1017.4,0.0,2023-09-30
10:00 pm,9.6,7.4,66,N,4 2,7 4,1017.6,0.0,2023-09-30
9:30 pm,9.4,–,–,CALM,0 0,0 0,1017.8,0.0,2023-09-30
9:00 pm,9.4,7.3,60,N,2 1,9 5,1017.9,0.0,2023-09-30
8:30 pm,11.4,8.5,54,N,7 4,11 6,1018.0,0.0,2023-09-30
8:00 pm,12.0,10.4,51,CALM,0 0,0 0,1018.1,0.0,2023-09-30
7:30 pm,13.1,10.2,48,N,7 4,9 5,1018.2,0.0,2023-09-30
7:00 pm,15.0,11.6,41,E,9 5,9 5,1018.2,0.0,2023-09-30
6:30 pm,16.5,14.4,36,NE,2 1,7 4,1018.3,0.0,2023-09-30
