Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,5.3,3.6,92,E,2 1,6 3,1024.1,0.0,2023-08-15
11:00 pm,6.2,3.7,92,ENE,7 4,13 7,1024.2,0.0,2023-08-15
10:30 pm,5.4,4.4,100,CALM,0 0,0 0,1024.2,0.0,2023-08-15
10:00 pm,5.6,4.5,98,CALM,0 0,0 0,1024.2,0.0,2023-08-15
9:30 pm,5.9,4.9,97,CALM,0 0,4 2,1024.0,0.0,2023-08-15
9:00 pm,6.1,5.1,95,CALM,0 0,0 0,1023.9,0.0,2023-08-15
8:30 pm,6.4,5.4,93,CALM,0 0,0 0,1024.0,0.0,2023-08-15
8:00 pm,6.8,5.7,90,CALM,0 0,0 0,1023.9,0.0,2023-08-15
7:30 pm,7.3,6.2,85,CALM,0 0,0 0,1023.9,0.0,2023-08-15
7:00 pm,7.9,6.7,81,CALM,0 0,0 0,1023.8,0.0,2023-08-15
6:30 pm,8.7,7.6,77,CALM,0 0,0 0,1023.6,0.0,2023-08-15
