Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,9.6,7.0,98,WSW,13 7,–,1028.3,10.6,2024-07-02
5:30 am,9.3,5.5,98,W,19 10,–,1028.0,10.6,2024-07-02
5:00 am,9.0,5.9,98,W,15 8,–,1027.7,10.6,2024-07-02
4:30 am,9.2,5.3,97,W,19 10,–,1027.4,10.6,2024-07-02
4:00 am,9.4,5.6,97,W,19 10,–,1027.4,10.6,2024-07-02
3:30 am,9.7,6.7,97,W,15 8,–,1027.5,10.6,2024-07-02
3:00 am,10.0,6.3,97,W,19 10,–,1027.5,10.6,2024-07-02
2:30 am,10.3,7.1,97,WNW,17 9,–,1027.3,10.6,2024-07-02
2:00 am,10.5,8.5,97,W,11 6,–,1027.5,10.6,2024-07-02
1:30 am,10.4,8.3,97,WNW,11 6,–,1027.4,10.6,2024-07-02
1:00 am,10.4,8.3,97,W,11 6,–,1027.5,10.6,2024-07-02
12:30 am,10.4,6.8,97,W,19 10,–,1027.5,10.6,2024-07-02
12:00 am,10.2,6.9,97,W,17 9,–,1027.7,10.4,2024-07-02
