Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.9,13.9,53,S,6 3,7 4,1020.9,0.0,2024-02-15
11:00 pm,16.4,14.5,52,SSE,6 3,9 5,1021.1,0.0,2024-02-15
10:30 pm,15.8,13.9,55,S,6 3,9 5,1021.0,0.0,2024-02-15
10:00 pm,16.6,14.8,54,S,6 3,9 5,1020.7,0.0,2024-02-15
9:30 pm,17.4,15.7,52,SSE,6 3,9 5,1020.3,0.0,2024-02-15
9:00 pm,18.8,16.4,46,SE,9 5,15 8,1020.0,0.0,2024-02-15
8:30 pm,19.7,17.7,42,SSE,6 3,13 7,1019.8,0.0,2024-02-15
8:00 pm,21.1,17.8,38,SE,13 7,20 11,1019.4,0.0,2024-02-15
7:30 pm,22.9,19.6,34,SE,13 7,22 12,1019.2,0.0,2024-02-15
7:00 pm,24.1,19.9,31,SE,17 9,28 15,1018.7,0.0,2024-02-15
