Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,5.1,1.9,66,N,6 3,7 4,1028.9,0.0,2025-05-20
5:00 am,4.8,1.5,66,NNE,6 3,9 5,1028.7,0.0,2025-05-20
4:30 am,4.2,1.0,72,NNW,6 3,7 4,1028.5,0.0,2025-05-20
4:00 am,3.8,0.6,74,N,6 3,7 4,1028.6,0.0,2025-05-20
3:30 am,4.7,1.4,67,NNW,6 3,7 4,1028.8,0.0,2025-05-20
3:00 am,8.2,4.4,54,NE,9 5,15 8,1028.9,0.0,2025-05-20
2:30 am,9.2,5.4,50,NE,9 5,17 9,1028.8,0.0,2025-05-20
2:00 am,9.5,5.3,48,NE,11 6,15 8,1029.0,0.0,2025-05-20
1:30 am,7.7,3.9,55,NE,9 5,13 7,1029.1,0.0,2025-05-20
1:00 am,5.6,3.6,67,CALM,0 0,0 0,1029.6,0.0,2025-05-20
12:30 am,7.8,4.6,56,NE,6 3,9 5,1029.8,0.0,2025-05-20
12:00 am,7.3,4.0,59,NE,7 4,9 5,1029.9,0.0,2025-05-20
