Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,15.8,12.1,69,SE,20 11,–,1028.7,2.6,2025-05-20
5:30 am,15.2,11.0,77,SSE,24 13,–,1028.6,2.6,2025-05-20
5:00 am,15.2,11.6,81,SSE,22 12,–,1028.8,2.6,2025-05-20
4:30 am,15.0,10.9,80,SSE,24 13,–,1028.7,2.6,2025-05-20
4:00 am,15.4,11.0,78,SSE,26 14,–,1028.7,2.4,2025-05-20
3:30 am,16.3,10.8,68,SSE,30 16,–,1028.8,1.8,2025-05-20
3:00 am,16.6,12.0,64,SE,24 13,–,1028.9,1.8,2025-05-20
2:30 am,16.5,11.0,62,SSE,28 15,–,1028.8,1.8,2025-05-20
2:00 am,16.5,11.0,61,SSE,28 15,–,1028.9,1.8,2025-05-20
1:30 am,16.1,9.8,62,SSE,32 17,–,1029.2,1.8,2025-05-20
1:00 am,16.4,10.8,60,SSE,28 15,–,1029.3,1.8,2025-05-20
12:30 am,16.2,10.3,62,SSE,30 16,–,1029.4,1.8,2025-05-20
12:00 am,15.9,10.3,63,SSE,28 15,–,1029.4,1.8,2025-05-20
