Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:56 pm,11.0,5.7,92,NW,28 15,46 25,1002.9,41.0,2023-06-22
11:55 pm,11.0,5.7,92,NW,28 15,44 24,1003.0,40.8,2023-06-22
11:31 pm,11.2,5.9,91,NW,28 15,46 25,1003.0,40.2,2023-06-22
11:30 pm,11.2,6.3,91,NW,26 14,46 25,1003.0,40.2,2023-06-22
11:05 pm,11.1,5.3,90,WNW,30 16,44 24,1003.0,39.6,2023-06-22
11:00 pm,11.0,5.6,90,WNW,28 15,44 24,1002.9,39.6,2023-06-22
10:53 pm,11.0,4.9,91,WNW,32 17,50 27,1002.8,39.4,2023-06-22
10:46 pm,11.0,6.4,92,WNW,24 13,50 27,1002.6,39.2,2023-06-22
10:30 pm,9.5,6.4,95,WNW,15 8,26 14,1003.0,37.4,2023-06-22
10:27 pm,9.5,6.0,94,WNW,17 9,26 14,1003.0,37.2,2023-06-22
10:18 pm,9.7,6.2,95,WNW,17 9,28 15,1003.1,35.8,2023-06-22
10:00 pm,9.7,5.2,92,NW,22 12,35 19,1003.1,33.8,2023-06-22
9:55 pm,9.6,5.0,90,WNW,22 12,41 22,1003.0,33.4,2023-06-22
9:37 pm,8.9,4.8,94,W,19 10,33 18,1003.2,32.8,2023-06-22
9:30 pm,8.8,3.7,92,WNW,24 13,37 20,1003.2,31.8,2023-06-22
9:17 pm,8.3,3.1,92,NW,24 13,39 21,1003.3,30.8,2023-06-22
9:00 pm,8.5,2.4,88,WNW,28 15,44 24,1003.1,29.2,2023-06-22
8:54 pm,9.9,4.2,90,WNW,28 15,44 24,1003.2,27.2,2023-06-22
8:30 pm,11.0,4.5,86,NW,33 18,57 31,1002.1,23.6,2023-06-22
8:25 pm,11.0,5.4,86,NW,28 15,56 30,1002.0,23.4,2023-06-22
8:00 pm,10.7,6.3,89,NW,22 12,39 21,1002.2,23.2,2023-06-22
7:30 pm,10.0,6.5,91,NW,17 9,28 15,1002.1,23.0,2023-06-22
7:00 pm,9.7,5.7,91,NW,19 10,30 16,1002.2,22.2,2023-06-22
6:30 pm,9.6,5.4,92,NW,20 11,30 16,1001.9,21.0,2023-06-22
6:00 pm,9.6,5.0,90,WNW,22 12,37 20,1001.7,20.0,2023-06-22
