Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.0,13.1,88,W,22 12,–,1014.9,0.0,2025-04-04
6:30 am,16.5,14.5,90,WNW,19 10,–,1014.6,0.0,2025-04-04
6:00 am,16.7,16.9,88,WNW,7 4,–,1014.1,0.0,2025-04-04
5:30 am,16.7,17.3,91,WNW,6 3,–,1013.8,0.0,2025-04-04
5:00 am,16.6,16.9,91,WNW,7 4,–,1013.6,0.0,2025-04-04
4:30 am,16.7,17.0,90,W,7 4,–,1013.6,0.0,2025-04-04
4:00 am,16.9,17.2,88,W,7 4,–,1013.7,0.0,2025-04-04
3:30 am,17.2,17.4,86,W,7 4,–,1013.6,0.0,2025-04-04
3:00 am,17.7,17.5,77,WNW,7 4,–,1013.7,0.0,2025-04-04
2:30 am,17.8,17.0,73,WSW,9 5,–,1013.8,0.0,2025-04-04
2:00 am,17.3,17.3,82,W,7 4,–,1013.6,0.0,2025-04-04
1:30 am,17.3,17.8,86,WNW,6 3,–,1013.5,0.0,2025-04-04
1:00 am,17.2,16.2,85,W,13 7,–,1013.6,0.0,2025-04-04
12:30 am,17.5,16.4,82,WNW,13 7,–,1013.5,0.0,2025-04-04
12:00 am,17.9,16.6,82,W,15 8,–,1013.6,0.0,2025-04-04
