Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,24.3,28.8,98,SE,7 4,–,1017.0,0.0,2024-01-11
6:30 am,24.1,28.7,98,SSE,6 3,–,1016.5,0.0,2024-01-11
6:00 am,23.8,28.1,97,E,6 3,–,1016.3,0.0,2024-01-11
5:30 am,23.7,28.5,99,ESE,4 2,–,1015.9,0.0,2024-01-11
5:00 am,23.5,29.1,100,CALM,0 0,–,1015.6,0.0,2024-01-11
4:30 am,23.4,28.5,100,SSW,2 1,–,1015.2,0.0,2024-01-11
4:00 am,23.3,28.4,100,ESE,2 1,–,1014.8,0.0,2024-01-11
3:30 am,23.2,27.8,100,SE,4 2,–,1014.6,0.0,2024-01-11
3:00 am,23.3,28.7,100,CALM,0 0,–,1014.6,0.0,2024-01-11
2:30 am,23.4,28.1,100,ESE,4 2,–,1014.8,0.0,2024-01-11
2:00 am,23.2,27.4,100,E,6 3,–,1014.7,0.0,2024-01-11
1:30 am,23.2,27.3,99,E,6 3,–,1015.0,0.0,2024-01-11
1:00 am,23.3,27.4,98,E,6 3,–,1015.4,0.0,2024-01-11
12:30 am,23.3,27.1,97,ENE,7 4,–,1015.5,0.0,2024-01-11
12:00 am,23.5,26.8,94,ENE,9 5,–,1015.5,0.0,2024-01-11
