Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,12.9,13.5,93,CALM,0 0,0 0,1013.2,0.0,2024-02-26
6:30 am,12.1,12.3,91,CALM,0 0,6 3,1013.2,0.0,2024-02-26
6:00 am,12.8,12.5,91,NNE,4 2,7 4,1013.2,0.0,2024-02-26
5:30 am,13.6,12.7,86,SE,7 4,11 6,1013.0,0.0,2024-02-26
5:00 am,13.0,13.2,93,ESE,2 1,7 4,1012.8,0.0,2024-02-26
4:30 am,13.2,12.5,89,ESE,6 3,7 4,1012.5,0.0,2024-02-26
4:00 am,13.9,14.0,86,ESE,2 1,9 5,1012.6,0.0,2024-02-26
3:30 am,14.4,15.1,86,CALM,0 0,0 0,1012.8,0.0,2024-02-26
3:00 am,15.1,16.1,89,CALM,0 0,0 0,1012.8,0.0,2024-02-26
2:30 am,14.6,15.4,87,CALM,0 0,0 0,1012.9,0.0,2024-02-26
2:00 am,15.1,15.0,82,ESE,4 2,7 4,1013.1,0.0,2024-02-26
1:30 am,14.9,14.4,87,ESE,7 4,9 5,1013.0,0.0,2024-02-26
1:00 am,15.0,14.3,82,E,7 4,11 6,1013.1,0.0,2024-02-26
12:30 am,17.6,17.2,80,ESE,9 5,11 6,1013.3,0.0,2024-02-26
12:00 am,16.4,15.6,79,ESE,9 5,11 6,1013.5,0.0,2024-02-26
