Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.5,22.2,88,SSW,22 12,–,1012.3,0.6,2024-02-23
11:00 pm,23.0,22.5,87,SSW,24 13,–,1011.8,0.6,2024-02-23
10:30 pm,23.0,22.5,87,SSW,24 13,–,1011.6,0.6,2024-02-23
10:00 pm,23.4,23.8,85,S,19 10,–,1011.3,0.6,2024-02-23
9:30 pm,24.1,25.1,83,SSE,17 9,–,1010.7,0.6,2024-02-23
9:00 pm,24.0,26.5,80,ESE,7 4,–,1010.2,0.6,2024-02-23
8:30 pm,23.9,24.3,82,ESE,19 10,–,1009.1,0.6,2024-02-23
8:00 pm,24.5,25.5,81,S,17 9,–,1008.7,0.6,2024-02-23
7:58 pm,24.6,–,81,–,–,–,1008.7,0.6,2024-02-23
7:30 pm,24.4,26.4,80,NE,11 6,–,1006.7,0.6,2024-02-23
