Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,14.5,15.4,90,CALM,0 0,4 2,1014.9,0.0,2024-03-01
6:30 am,14.6,15.6,91,CALM,0 0,6 3,1014.9,0.0,2024-03-01
6:00 am,14.6,15.6,91,CALM,0 0,0 0,1014.9,0.0,2024-03-01
5:30 am,14.7,15.6,89,CALM,0 0,0 0,1014.8,0.0,2024-03-01
5:00 am,14.7,15.5,88,CALM,0 0,0 0,1014.6,0.0,2024-03-01
4:30 am,14.8,15.6,87,CALM,0 0,0 0,1014.8,0.0,2024-03-01
4:00 am,15.0,15.8,86,CALM,0 0,0 0,1014.8,0.0,2024-03-01
3:30 am,15.3,16.2,85,CALM,0 0,0 0,1015.1,0.0,2024-03-01
3:00 am,15.8,16.6,80,CALM,0 0,0 0,1015.0,0.0,2024-03-01
2:30 am,16.3,17.0,77,CALM,0 0,0 0,1014.9,0.0,2024-03-01
2:00 am,16.8,17.7,78,CALM,0 0,0 0,1015.3,0.0,2024-03-01
1:30 am,16.9,17.8,78,CALM,0 0,0 0,1015.6,0.0,2024-03-01
1:00 am,16.8,17.8,79,CALM,0 0,0 0,1015.8,0.0,2024-03-01
12:30 am,17.1,18.0,76,CALM,0 0,0 0,1016.0,0.0,2024-03-01
12:00 am,17.7,18.1,71,S,2 1,9 5,1015.7,0.0,2024-03-01
