Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,23.2,23.1,68,SSW,13 7,17 9,1016.0,0.0,2025-03-09
6:30 pm,23.9,23.4,65,SSW,15 8,22 12,1015.9,0.0,2025-03-09
6:00 pm,24.8,22.7,58,SSW,22 12,30 16,1015.7,0.0,2025-03-09
5:30 pm,25.4,23.0,57,SSW,24 13,32 17,1015.6,0.0,2025-03-09
5:00 pm,25.9,23.9,56,SW,22 12,30 16,1015.6,0.0,2025-03-09
4:30 pm,26.3,24.1,49,SW,20 11,28 15,1015.8,0.0,2025-03-09
4:00 pm,26.9,24.5,49,SW,22 12,28 15,1015.9,0.0,2025-03-09
3:30 pm,27.4,25.2,45,SW,19 10,26 14,1015.9,0.0,2025-03-09
3:00 pm,27.5,24.6,39,SSW,19 10,26 14,1016.2,0.0,2025-03-09
2:30 pm,28.9,26.5,28,NNW,11 6,20 11,1016.6,0.0,2025-03-09
2:00 pm,30.3,27.4,25,N,13 7,20 11,1016.9,0.0,2025-03-09
1:30 pm,29.1,26.5,29,N,13 7,20 11,1017.4,0.0,2025-03-09
1:00 pm,27.9,24.6,32,N,17 9,24 13,1017.9,0.0,2025-03-09
12:30 pm,28.1,24.8,36,N,20 11,32 17,1018.4,0.0,2025-03-09
12:00 pm,26.6,22.5,39,N,24 13,33 18,1018.9,0.0,2025-03-09
11:30 am,26.0,22.4,41,N,22 12,32 17,1019.3,0.0,2025-03-09
11:00 am,24.9,21.3,44,N,22 12,30 16,1019.8,0.0,2025-03-09
10:30 am,23.9,21.3,47,N,17 9,30 16,1020.2,0.0,2025-03-09
10:00 am,21.9,18.8,52,N,19 10,26 14,1020.5,0.0,2025-03-09
9:30 am,20.3,17.1,58,N,20 11,30 16,1020.5,0.0,2025-03-09
9:00 am,18.8,15.6,64,N,20 11,30 16,1020.6,0.0,2025-03-09
8:30 am,17.7,15.1,69,N,17 9,26 14,1020.8,0.0,2025-03-09
8:00 am,16.3,13.7,75,N,17 9,24 13,1020.9,0.0,2025-03-09
7:30 am,15.3,12.2,81,N,20 11,26 14,1020.7,0.0,2025-03-09
7:00 am,15.3,11.8,82,N,22 12,32 17,1020.4,0.0,2025-03-09
6:30 am,15.7,12.9,81,N,19 10,28 15,1020.2,0.0,2025-03-09
6:00 am,15.8,12.8,80,N,20 11,30 16,1020.1,0.0,2025-03-09
5:30 am,16.3,13.2,77,N,20 11,33 18,1019.8,0.0,2025-03-09
5:00 am,16.4,14.0,78,N,17 9,26 14,1020.3,0.0,2025-03-09
4:30 am,16.5,13.8,79,N,19 10,24 13,1020.3,0.0,2025-03-09
4:00 am,16.7,14.4,79,N,17 9,20 11,1020.5,0.0,2025-03-09
3:30 am,16.9,14.7,80,N,17 9,24 13,1020.6,0.0,2025-03-09
3:00 am,17.3,15.2,79,N,17 9,26 14,1020.7,0.0,2025-03-09
2:30 am,17.1,15.8,80,N,13 7,20 11,1021.0,0.0,2025-03-09
2:00 am,17.5,15.5,80,N,17 9,24 13,1021.3,0.0,2025-03-09
1:30 am,17.2,16.5,83,N,11 6,13 7,1021.6,0.0,2025-03-09
1:00 am,17.0,16.7,84,N,9 5,15 8,1021.9,0.0,2025-03-09
12:30 am,17.3,17.4,83,N,7 4,11 6,1022.0,0.0,2025-03-09
12:00 am,17.1,17.0,82,N,7 4,9 5,1022.1,0.0,2025-03-09
