Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.1,11.2,69,S,7 4,13 7,1022.2,0.0,2023-09-26
11:00 pm,12.8,11.2,73,S,6 3,9 5,1022.7,0.0,2023-09-26
10:30 pm,13.2,10.8,66,S,9 5,13 7,1022.9,0.0,2023-09-26
10:00 pm,13.3,11.3,66,S,7 4,13 7,1023.1,0.0,2023-09-26
9:30 pm,13.5,10.7,64,S,11 6,17 9,1022.8,0.0,2023-09-26
9:00 pm,13.8,11.6,67,S,9 5,15 8,1022.2,0.0,2023-09-26
8:30 pm,14.1,12.1,69,SSW,9 5,15 8,1021.7,0.0,2023-09-26
8:00 pm,14.2,13.0,74,S,6 3,9 5,1021.2,0.0,2023-09-26
7:30 pm,14.6,12.8,72,SSE,9 5,11 6,1020.6,0.0,2023-09-26
7:00 pm,15.1,13.1,73,SSE,11 6,17 9,1020.6,0.0,2023-09-26
6:30 pm,15.2,15.7,79,CALM,0 0,0 0,1020.3,0.0,2023-09-26
6:00 pm,15.9,14.7,75,WSW,9 5,13 7,1020.3,0.0,2023-09-26
