Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.2,6.4,95,WNW,13 7,–,1023.5,6.8,2025-06-15
11:00 pm,9.7,6.6,95,W,15 8,–,1023.6,6.8,2025-06-15
10:30 pm,10.1,7.5,94,WNW,13 7,–,1023.6,6.8,2025-06-15
10:00 pm,10.1,7.7,91,W,11 6,–,1023.3,6.8,2025-06-15
9:30 pm,10.4,9.4,90,WNW,4 2,–,1023.4,6.8,2025-06-15
9:00 pm,10.3,9.1,87,S,4 2,–,1023.3,6.8,2025-06-15
8:30 pm,10.7,8.7,86,SW,9 5,–,1023.1,6.8,2025-06-15
8:00 pm,10.9,8.0,84,W,13 7,–,1022.7,6.8,2025-06-15
7:30 pm,11.2,8.6,88,W,13 7,–,1022.5,6.8,2025-06-15
7:00 pm,11.8,9.4,90,WNW,13 7,–,1022.2,6.8,2025-06-15
6:30 pm,11.5,9.9,91,WNW,9 5,–,1022.1,6.8,2025-06-15
