Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.1,7.3,53,W,17 9,–,1023.6,0.0,2025-06-17
11:00 pm,12.5,6.4,52,W,24 13,–,1023.7,0.0,2025-06-17
10:30 pm,12.5,7.4,53,W,19 10,–,1024.0,0.0,2025-06-17
10:00 pm,13.1,10.3,50,WNW,7 4,–,1023.9,0.0,2025-06-17
9:30 pm,12.7,8.7,52,WNW,13 7,–,1023.6,0.0,2025-06-17
9:00 pm,12.0,7.5,58,W,17 9,–,1023.6,0.0,2025-06-17
8:30 pm,12.7,8.5,54,WNW,15 8,–,1023.1,0.0,2025-06-17
8:00 pm,12.5,10.0,59,WNW,7 4,–,1022.6,0.0,2025-06-17
7:30 pm,13.4,10.9,53,NW,6 3,–,1021.9,0.0,2025-06-17
7:00 pm,14.5,10.2,47,W,15 8,–,1021.6,0.0,2025-06-17
6:30 pm,15.0,11.4,44,W,11 6,–,1021.0,0.0,2025-06-17
6:00 pm,14.9,12.2,47,W,7 4,–,1020.5,0.0,2025-06-17
5:30 pm,14.7,12.6,56,NNW,6 3,–,1019.7,0.0,2025-06-17
5:00 pm,15.3,13.2,53,N,6 3,–,1019.4,0.0,2025-06-17
4:30 pm,16.0,13.8,53,NNW,7 4,–,1019.0,0.0,2025-06-17
4:00 pm,17.0,14.6,46,NW,7 4,–,1019.1,0.0,2025-06-17
3:30 pm,18.1,14.8,41,NW,11 6,–,1019.1,0.0,2025-06-17
3:00 pm,18.5,15.5,39,NW,9 5,–,1018.8,0.0,2025-06-17
2:30 pm,18.5,13.9,37,W,17 9,–,1018.9,0.0,2025-06-17
2:00 pm,18.7,15.1,40,WNW,13 7,–,1018.9,0.0,2025-06-17
1:30 pm,19.0,14.7,40,NW,17 9,–,1019.3,0.0,2025-06-17
1:00 pm,18.1,13.7,42,WNW,17 9,–,1019.5,0.0,2025-06-17
12:30 pm,17.7,12.9,42,WNW,19 10,–,1019.7,0.0,2025-06-17
12:00 pm,16.9,12.1,44,WNW,19 10,–,1020.2,0.0,2025-06-17
11:30 am,16.6,11.9,47,WNW,19 10,–,1020.8,0.0,2025-06-17
11:00 am,16.1,13.3,48,WNW,9 5,–,1021.2,0.0,2025-06-17
10:30 am,15.0,11.7,56,WNW,13 7,–,1022.0,0.0,2025-06-17
10:00 am,13.4,9.7,62,W,15 8,–,1022.7,0.0,2025-06-17
9:30 am,12.6,9.0,67,W,15 8,–,1023.1,0.0,2025-06-17
9:00 am,11.3,7.7,73,W,15 8,–,1023.1,0.0,2025-06-17
8:30 am,9.1,6.1,82,WNW,11 6,–,1023.1,0.0,2025-06-17
8:00 am,7.7,4.7,89,W,11 6,–,1022.9,0.0,2025-06-17
7:30 am,7.6,4.6,89,WNW,11 6,–,1022.6,0.0,2025-06-17
7:00 am,8.0,5.5,90,W,9 5,–,1022.3,0.0,2025-06-17
6:30 am,7.9,5.4,90,WNW,9 5,–,1022.2,0.0,2025-06-17
6:00 am,8.2,6.1,89,W,7 4,–,1022.1,0.0,2025-06-17
5:30 am,8.3,5.6,84,WNW,9 5,–,1022.0,0.0,2025-06-17
5:00 am,8.6,6.0,84,W,9 5,–,1021.9,0.0,2025-06-17
4:30 am,8.9,7.1,88,W,6 3,–,1021.5,0.0,2025-06-17
4:00 am,9.1,7.0,79,NW,6 3,–,1021.5,0.0,2025-06-17
3:30 am,8.8,5.8,83,NW,11 6,–,1021.6,0.0,2025-06-17
3:00 am,8.7,6.8,87,WNW,6 3,–,1021.9,0.0,2025-06-17
2:30 am,8.3,6.2,90,WNW,7 4,–,1021.9,0.0,2025-06-17
2:00 am,8.3,6.3,86,NW,6 3,–,1022.0,0.0,2025-06-17
1:30 am,8.6,6.6,84,NW,6 3,–,1022.3,0.0,2025-06-17
1:00 am,8.7,4.6,84,W,17 9,–,1022.4,0.0,2025-06-17
12:30 am,9.0,4.9,83,W,17 9,–,1022.4,0.0,2025-06-17
12:00 am,9.2,5.2,84,W,17 9,–,1022.4,0.0,2025-06-17
