Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,17.6,14.5,62,N,17 9,28 15,1013.1,0.0,2024-02-28
6:30 am,17.8,13.3,61,N,24 13,33 18,1012.9,0.0,2024-02-28
6:00 am,17.3,10.7,62,NNW,35 19,44 24,1013.5,0.0,2024-02-28
5:46 am,17.4,12.1,61,NNW,28 15,46 25,1013.3,0.0,2024-02-28
5:30 am,17.4,12.8,60,NNW,24 13,35 19,1013.6,0.0,2024-02-28
5:00 am,17.2,14.8,62,N,13 7,20 11,1013.8,0.0,2024-02-28
4:30 am,17.2,14.0,63,NNW,17 9,24 13,1014.5,0.0,2024-02-28
4:00 am,17.3,14.9,62,NNW,13 7,20 11,1014.3,0.0,2024-02-28
3:30 am,17.1,14.6,62,N,13 7,22 12,1014.2,0.0,2024-02-28
3:00 am,17.2,14.8,62,N,13 7,19 10,1014.8,0.0,2024-02-28
2:30 am,17.5,15.8,60,NW,9 5,17 9,1015.0,0.0,2024-02-28
2:00 am,17.8,15.4,61,NNW,13 7,20 11,1015.5,0.0,2024-02-28
1:30 am,17.5,15.2,63,NNW,13 7,19 10,1015.6,0.0,2024-02-28
1:00 am,16.9,16.0,67,WNW,6 3,11 6,1015.8,0.0,2024-02-28
12:30 am,16.8,16.0,69,NNW,6 3,9 5,1015.9,0.0,2024-02-28
12:00 am,16.4,14.9,68,W,9 5,13 7,1016.1,0.0,2024-02-28
