Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,12.8,87,CALM,0 0,0 0,1022.4,0.0,2025-09-26
11:00 pm,13.7,13.1,81,SE,4 2,6 3,1022.3,0.0,2025-09-26
10:30 pm,14.7,13.6,76,SSE,7 4,9 5,1022.7,0.0,2025-09-26
10:00 pm,15.2,13.8,75,S,9 5,17 9,1022.6,0.0,2025-09-26
9:30 pm,15.5,14.2,75,S,9 5,19 10,1023.0,0.0,2025-09-26
9:00 pm,15.8,13.7,73,SSW,13 7,22 12,1023.2,0.0,2025-09-26
8:30 pm,16.0,13.8,71,SSW,13 7,24 13,1022.9,0.0,2025-09-26
8:00 pm,15.9,14.0,70,SSW,11 6,22 12,1022.4,0.0,2025-09-26
7:30 pm,16.1,13.8,69,SW,13 7,24 13,1022.2,0.0,2025-09-26
7:00 pm,16.2,14.6,67,SW,9 5,17 9,1021.7,0.0,2025-09-26
6:30 pm,16.3,13.4,64,SW,15 8,24 13,1021.6,0.0,2025-09-26
6:00 pm,16.7,13.2,59,SW,17 9,24 13,1021.6,0.0,2025-09-26
5:30 pm,17.1,13.6,58,SSW,17 9,30 16,1021.5,0.0,2025-09-26
5:00 pm,18.0,14.6,56,SSW,17 9,28 15,1021.3,0.0,2025-09-26
4:30 pm,19.0,15.5,51,SSW,17 9,28 15,1021.2,0.0,2025-09-26
