Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.7,17.7,86,NW,2 1,–,1023.4,2.0,2024-11-20
6:30 am,16.5,16.8,88,NW,6 3,–,1023.1,2.0,2024-11-20
6:00 am,16.6,16.4,88,W,9 5,–,1022.7,2.0,2024-11-20
5:30 am,16.8,16.8,90,WNW,9 5,–,1022.5,2.0,2024-11-20
5:00 am,16.7,16.1,88,W,11 6,–,1022.3,2.0,2024-11-20
4:30 am,16.9,16.9,89,W,9 5,–,1022.1,2.0,2024-11-20
4:00 am,17.0,16.7,85,WNW,9 5,–,1022.1,2.0,2024-11-20
3:30 am,17.3,17.3,82,WNW,7 4,–,1022.2,2.0,2024-11-20
3:00 am,17.8,18.1,81,NW,6 3,–,1022.3,2.0,2024-11-20
2:30 am,17.9,18.3,82,NW,6 3,–,1022.5,2.0,2024-11-20
2:00 am,17.9,18.2,80,NNW,6 3,–,1022.7,2.0,2024-11-20
1:30 am,18.0,18.7,80,N,4 2,–,1023.0,2.0,2024-11-20
1:00 am,17.8,18.9,81,NW,2 1,–,1023.1,2.0,2024-11-20
12:30 am,17.9,18.6,81,NNE,4 2,–,1023.5,2.0,2024-11-20
12:00 am,18.2,17.9,79,NE,9 5,–,1023.8,2.0,2024-11-20
