Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,6.6,4.4,90,NE,6 3,9 5,1026.3,0.0,2023-05-18
11:00 pm,7.2,6.2,91,CALM,0 0,0 0,1026.5,0.0,2023-05-18
10:30 pm,6.8,5.8,93,CALM,0 0,0 0,1026.6,0.0,2023-05-18
10:00 pm,6.9,5.9,92,CALM,0 0,0 0,1026.7,0.0,2023-05-18
9:30 pm,7.5,6.6,90,CALM,0 0,0 0,1026.9,0.0,2023-05-18
9:00 pm,7.8,6.8,87,CALM,0 0,0 0,1027.0,0.0,2023-05-18
8:30 pm,8.5,7.5,83,CALM,0 0,0 0,1027.0,0.0,2023-05-18
8:00 pm,9.8,7.8,79,ESE,6 3,7 4,1026.9,0.0,2023-05-18
7:30 pm,10.5,8.6,78,SE,6 3,7 4,1026.8,0.0,2023-05-18
7:00 pm,11.2,10.1,76,S,2 1,6 3,1026.7,0.0,2023-05-18
6:30 pm,12.5,11.5,71,SSW,2 1,7 4,1026.4,0.0,2023-05-18
6:00 pm,12.7,11.7,69,SSW,2 1,7 4,1026.1,0.0,2023-05-18
