Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:51 pm,16.3,16.1,84,SSW,7 4,11 6,1014.8,0.0,2023-11-24
11:39 pm,16.6,15.8,84,WSW,11 6,17 9,1015.0,0.0,2023-11-24
11:30 pm,16.6,15.4,84,WSW,13 7,17 9,1015.2,0.0,2023-11-24
11:00 pm,16.1,15.8,84,SW,7 4,13 7,1014.9,0.0,2023-11-24
10:54 pm,16.2,15.5,83,SW,9 5,13 7,1015.0,0.0,2023-11-24
10:30 pm,16.6,15.8,84,SW,11 6,20 11,1014.8,0.0,2023-11-24
10:00 pm,16.6,16.6,86,SW,7 4,11 6,1014.8,0.0,2023-11-24
9:30 pm,16.4,16.0,87,WSW,9 5,13 7,1014.5,0.0,2023-11-24
9:05 pm,16.4,16.0,86,SW,9 5,13 7,1014.3,0.0,2023-11-24
9:00 pm,16.4,15.6,86,SW,11 6,15 8,1014.3,0.0,2023-11-24
8:47 pm,16.4,15.6,85,SSW,11 6,17 9,1014.3,0.0,2023-11-24
8:30 pm,16.5,16.1,85,SW,9 5,15 8,1014.4,0.0,2023-11-24
8:00 pm,16.5,16.4,84,SW,7 4,15 8,1014.5,0.0,2023-11-24
7:57 pm,16.6,16.5,84,SW,7 4,15 8,1014.5,0.0,2023-11-24
7:30 pm,16.9,15.6,82,SW,13 7,22 12,1014.3,0.0,2023-11-24
7:00 pm,17.5,16.1,77,SW,13 7,20 11,1014.1,0.0,2023-11-24
6:58 pm,17.4,15.9,76,SW,13 7,20 11,1014.0,0.0,2023-11-24
6:30 pm,17.6,16.2,82,WSW,15 8,20 11,1013.8,0.0,2023-11-24
6:10 pm,17.4,15.8,80,WSW,15 8,28 15,1013.8,0.0,2023-11-24
6:00 pm,17.6,15.5,78,SW,17 9,26 14,1013.6,0.0,2023-11-24
5:30 pm,18.7,16.6,72,SW,17 9,24 13,1013.5,0.0,2023-11-24
5:00 pm,19.3,17.4,73,WSW,17 9,28 15,1013.5,0.0,2023-11-24
4:30 pm,19.1,17.9,73,SW,13 7,22 12,1013.6,0.0,2023-11-24
4:00 pm,18.4,17.0,73,WSW,13 7,20 11,1013.7,0.0,2023-11-24
3:30 pm,19.1,17.1,67,WSW,15 8,24 13,1013.9,0.0,2023-11-24
3:00 pm,20.4,18.0,61,WSW,17 9,24 13,1013.8,0.0,2023-11-24
2:30 pm,19.0,16.3,62,SW,17 9,26 14,1013.9,0.0,2023-11-24
2:00 pm,20.7,18.5,63,WSW,17 9,26 14,1014.0,0.0,2023-11-24
1:53 pm,20.1,18.0,66,WSW,17 9,26 14,1013.9,0.0,2023-11-24
1:30 pm,20.0,19.0,71,WSW,13 7,22 12,1014.0,0.0,2023-11-24
1:23 pm,19.7,18.1,75,WSW,17 9,24 13,1014.2,0.0,2023-11-24
1:00 pm,19.7,18.1,75,W,17 9,22 12,1014.4,0.0,2023-11-24
12:30 pm,19.4,18.5,69,W,11 6,20 11,1014.5,0.0,2023-11-24
12:00 pm,19.1,17.8,71,W,13 7,20 11,1014.7,0.0,2023-11-24
11:30 am,19.7,19.5,73,WSW,9 5,17 9,1014.5,0.0,2023-11-24
11:29 am,19.8,19.7,74,SW,9 5,17 9,1014.5,0.0,2023-11-24
11:00 am,18.9,17.7,78,WSW,15 8,22 12,1014.6,0.0,2023-11-24
10:30 am,18.9,18.1,78,WSW,13 7,20 11,1014.6,0.0,2023-11-24
10:05 am,18.5,18.0,80,WSW,11 6,19 10,1014.7,0.0,2023-11-24
10:00 am,18.6,18.6,80,WSW,9 5,17 9,1014.7,0.0,2023-11-24
9:30 am,18.7,19.1,80,WSW,7 4,11 6,1014.7,0.0,2023-11-24
